
>>> [1/63] EAR | dynahate | seed=123
[Train]:  61%|██████    | 336/553 [00:31<00:20, 10.77it/s, ce=0.0105, ear=-2.1825, loss=-0.2077]
[Train]:  61%|██████    | 338/553 [00:31<00:20, 10.55it/s, ce=0.0105, ear=-2.1825, loss=-0.2077]
[Train]:  61%|██████    | 338/553 [00:32<00:20, 10.55it/s, ce=0.0105, ear=-2.1826, loss=-0.2078]
[Train]:  61%|██████    | 338/553 [00:32<00:20, 10.55it/s, ce=0.0105, ear=-2.1825, loss=-0.2078]
[Train]:  61%|██████▏   | 340/553 [00:32<00:20, 10.42it/s, ce=0.0105, ear=-2.1825, loss=-0.2078]
[Train]:  61%|██████▏   | 340/553 [00:32<00:20, 10.42it/s, ce=0.0104, ear=-2.1827, loss=-0.2078]
[Train]:  61%|██████▏   | 340/553 [00:32<00:20, 10.42it/s, ce=0.0104, ear=-2.1826, loss=-0.2079]
[Train]:  62%|██████▏   | 342/553 [00:32<00:20, 10.45it/s, ce=0.0104, ear=-2.1826, loss=-0.2079]
[Train]:  62%|██████▏   | 342/553 [00:32<00:20, 10.45it/s, ce=0.0104, ear=-2.1825, loss=-0.2079]
[Train]:  62%|██████▏   | 342/553 [00:32<00:20, 10.45it/s, ce=0.0104, ear=-2.1823, loss=-0.2079]
[Train]:  62%|██████▏   | 344/553 [00:32<00:19, 10.57it/s, ce=0.0104, ear=-2.1823, loss=-0.2079]
[Train]:  62%|██████▏   | 344/553 [00:32<00:19, 10.57it/s, ce=0.0103, ear=-2.1823, loss=-0.2079]
[Train]:  62%|██████▏   | 344/553 [00:32<00:19, 10.57it/s, ce=0.0103, ear=-2.1826, loss=-0.2079]
[Train]:  63%|██████▎   | 346/553 [00:32<00:19, 10.68it/s, ce=0.0103, ear=-2.1826, loss=-0.2079]
[Train]:  63%|██████▎   | 346/553 [00:32<00:19, 10.68it/s, ce=0.0103, ear=-2.1823, loss=-0.2079]
[Train]:  63%|██████▎   | 346/553 [00:32<00:19, 10.68it/s, ce=0.0103, ear=-2.1823, loss=-0.2080]
[Train]:  63%|██████▎   | 348/553 [00:32<00:19, 10.66it/s, ce=0.0103, ear=-2.1823, loss=-0.2080]
[Train]:  63%|██████▎   | 348/553 [00:32<00:19, 10.66it/s, ce=0.0103, ear=-2.1823, loss=-0.2079]
[Train]:  63%|██████▎   | 348/553 [00:33<00:19, 10.66it/s, ce=0.0103, ear=-2.1820, loss=-0.2079]
[Train]:  63%|██████▎   | 350/553 [00:33<00:19, 10.48it/s, ce=0.0103, ear=-2.1820, loss=-0.2079]
[Train]:  63%|██████▎   | 350/553 [00:33<00:19, 10.48it/s, ce=0.0102, ear=-2.1819, loss=-0.2079]
[Train]:  63%|██████▎   | 350/553 [00:33<00:19, 10.48it/s, ce=0.0102, ear=-2.1817, loss=-0.2079]
[Train]:  64%|██████▎   | 352/553 [00:33<00:18, 10.62it/s, ce=0.0102, ear=-2.1817, loss=-0.2079]
[Train]:  64%|██████▎   | 352/553 [00:33<00:18, 10.62it/s, ce=0.0102, ear=-2.1818, loss=-0.2080]
[Train]:  64%|██████▎   | 352/553 [00:33<00:18, 10.62it/s, ce=0.0102, ear=-2.1820, loss=-0.2080]
[Train]:  64%|██████▍   | 354/553 [00:33<00:18, 10.73it/s, ce=0.0102, ear=-2.1820, loss=-0.2080]
[Train]:  64%|██████▍   | 354/553 [00:33<00:18, 10.73it/s, ce=0.0102, ear=-2.1821, loss=-0.2080]
[Train]:  64%|██████▍   | 354/553 [00:33<00:18, 10.73it/s, ce=0.0106, ear=-2.1825, loss=-0.2077]
[Train]:  64%|██████▍   | 356/553 [00:33<00:18, 10.78it/s, ce=0.0106, ear=-2.1825, loss=-0.2077]
[Train]:  64%|██████▍   | 356/553 [00:33<00:18, 10.78it/s, ce=0.0106, ear=-2.1825, loss=-0.2076]
[Train]:  64%|██████▍   | 356/553 [00:33<00:18, 10.78it/s, ce=0.0106, ear=-2.1828, loss=-0.2077]
[Train]:  65%|██████▍   | 358/553 [00:33<00:18, 10.76it/s, ce=0.0106, ear=-2.1828, loss=-0.2077]
[Train]:  65%|██████▍   | 358/553 [00:33<00:18, 10.76it/s, ce=0.0106, ear=-2.1831, loss=-0.2078]
[Train]:  65%|██████▍   | 358/553 [00:34<00:18, 10.76it/s, ce=0.0106, ear=-2.1833, loss=-0.2077]
[Train]:  65%|██████▌   | 360/553 [00:34<00:18, 10.54it/s, ce=0.0106, ear=-2.1833, loss=-0.2077]
[Train]:  65%|██████▌   | 360/553 [00:34<00:18, 10.54it/s, ce=0.0106, ear=-2.1832, loss=-0.2077]
[Train]:  65%|██████▌   | 360/553 [00:34<00:18, 10.54it/s, ce=0.0106, ear=-2.1836, loss=-0.2078]
[Train]:  65%|██████▌   | 362/553 [00:34<00:18, 10.39it/s, ce=0.0106, ear=-2.1836, loss=-0.2078]
[Train]:  65%|██████▌   | 362/553 [00:34<00:18, 10.39it/s, ce=0.0106, ear=-2.1836, loss=-0.2078]
[Train]:  65%|██████▌   | 362/553 [00:34<00:18, 10.39it/s, ce=0.0106, ear=-2.1840, loss=-0.2079]
[Train]:  66%|██████▌   | 364/553 [00:34<00:17, 10.50it/s, ce=0.0106, ear=-2.1840, loss=-0.2079]
[Train]:  66%|██████▌   | 364/553 [00:34<00:17, 10.50it/s, ce=0.0105, ear=-2.1841, loss=-0.2079]
[Train]:  66%|██████▌   | 364/553 [00:34<00:17, 10.50it/s, ce=0.0105, ear=-2.1841, loss=-0.2079]
[Train]:  66%|██████▌   | 366/553 [00:34<00:17, 10.56it/s, ce=0.0105, ear=-2.1841, loss=-0.2079]
[Train]:  66%|██████▌   | 366/553 [00:34<00:17, 10.56it/s, ce=0.0105, ear=-2.1844, loss=-0.2080]
[Train]:  66%|██████▌   | 366/553 [00:34<00:17, 10.56it/s, ce=0.0105, ear=-2.1843, loss=-0.2080]
[Train]:  67%|██████▋   | 368/553 [00:34<00:17, 10.60it/s, ce=0.0105, ear=-2.1843, loss=-0.2080]
[Train]:  67%|██████▋   | 368/553 [00:34<00:17, 10.60it/s, ce=0.0104, ear=-2.1842, loss=-0.2080]
[Train]:  67%|██████▋   | 368/553 [00:34<00:17, 10.60it/s, ce=0.0104, ear=-2.1844, loss=-0.2080]
[Train]:  67%|██████▋   | 370/553 [00:34<00:17, 10.47it/s, ce=0.0104, ear=-2.1844, loss=-0.2080]
[Train]:  67%|██████▋   | 370/553 [00:35<00:17, 10.47it/s, ce=0.0104, ear=-2.1843, loss=-0.2080]
[Train]:  67%|██████▋   | 370/553 [00:35<00:17, 10.47it/s, ce=0.0104, ear=-2.1848, loss=-0.2081]
[Train]:  67%|██████▋   | 372/553 [00:35<00:17, 10.44it/s, ce=0.0104, ear=-2.1848, loss=-0.2081]
[Train]:  67%|██████▋   | 372/553 [00:35<00:17, 10.44it/s, ce=0.0103, ear=-2.1841, loss=-0.2081]
[Train]:  67%|██████▋   | 372/553 [00:35<00:17, 10.44it/s, ce=0.0103, ear=-2.1843, loss=-0.2081]
[Train]:  68%|██████▊   | 374/553 [00:35<00:18,  9.77it/s, ce=0.0103, ear=-2.1843, loss=-0.2081]
[Train]:  68%|██████▊   | 374/553 [00:35<00:18,  9.77it/s, ce=0.0103, ear=-2.1842, loss=-0.2081]
[Train]:  68%|██████▊   | 374/553 [00:35<00:18,  9.77it/s, ce=0.0103, ear=-2.1841, loss=-0.2081]
[Train]:  68%|██████▊   | 376/553 [00:35<00:18,  9.62it/s, ce=0.0103, ear=-2.1841, loss=-0.2081]
[Train]:  68%|██████▊   | 376/553 [00:35<00:18,  9.62it/s, ce=0.0103, ear=-2.1844, loss=-0.2081]
[Train]:  68%|██████▊   | 377/553 [00:35<00:18,  9.60it/s, ce=0.0103, ear=-2.1844, loss=-0.2081]
[Train]:  68%|██████▊   | 377/553 [00:35<00:18,  9.60it/s, ce=0.0103, ear=-2.1846, loss=-0.2082]
[Train]:  68%|██████▊   | 378/553 [00:35<00:18,  9.27it/s, ce=0.0103, ear=-2.1846, loss=-0.2082]
[Train]:  68%|██████▊   | 378/553 [00:35<00:18,  9.27it/s, ce=0.0103, ear=-2.1846, loss=-0.2082]
[Train]:  68%|██████▊   | 378/553 [00:36<00:18,  9.27it/s, ce=0.0102, ear=-2.1845, loss=-0.2082]
[Train]:  69%|██████▊   | 380/553 [00:36<00:18,  9.37it/s, ce=0.0102, ear=-2.1845, loss=-0.2082]
[Train]:  69%|██████▊   | 380/553 [00:36<00:18,  9.37it/s, ce=0.0102, ear=-2.1846, loss=-0.2083]
[Train]:  69%|██████▊   | 380/553 [00:36<00:18,  9.37it/s, ce=0.0102, ear=-2.1848, loss=-0.2083]
[Train]:  69%|██████▉   | 382/553 [00:36<00:18,  9.42it/s, ce=0.0102, ear=-2.1848, loss=-0.2083]
[Train]:  69%|██████▉   | 382/553 [00:36<00:18,  9.42it/s, ce=0.0102, ear=-2.1849, loss=-0.2083]
[Train]:  69%|██████▉   | 382/553 [00:36<00:18,  9.42it/s, ce=0.0101, ear=-2.1848, loss=-0.2083]
[Train]:  69%|██████▉   | 384/553 [00:36<00:18,  9.25it/s, ce=0.0101, ear=-2.1848, loss=-0.2083]
[Train]:  69%|██████▉   | 384/553 [00:36<00:18,  9.25it/s, ce=0.0101, ear=-2.1849, loss=-0.2084]
[Train]:  69%|██████▉   | 384/553 [00:36<00:18,  9.25it/s, ce=0.0101, ear=-2.1846, loss=-0.2084]
[Train]:  70%|██████▉   | 386/553 [00:36<00:18,  9.23it/s, ce=0.0101, ear=-2.1846, loss=-0.2084]
[Train]:  70%|██████▉   | 386/553 [00:36<00:18,  9.23it/s, ce=0.0101, ear=-2.1849, loss=-0.2084]
[Train]:  70%|██████▉   | 386/553 [00:36<00:18,  9.23it/s, ce=0.0100, ear=-2.1850, loss=-0.2085]
[Train]:  70%|███████   | 388/553 [00:36<00:17,  9.37it/s, ce=0.0100, ear=-2.1850, loss=-0.2085]
[Train]:  70%|███████   | 388/553 [00:36<00:17,  9.37it/s, ce=0.0100, ear=-2.1854, loss=-0.2085]
[Train]:  70%|███████   | 388/553 [00:37<00:17,  9.37it/s, ce=0.0100, ear=-2.1856, loss=-0.2086]
[Train]:  71%|███████   | 390/553 [00:37<00:17,  9.54it/s, ce=0.0100, ear=-2.1856, loss=-0.2086]
[Train]:  71%|███████   | 390/553 [00:37<00:17,  9.54it/s, ce=0.0100, ear=-2.1857, loss=-0.2086]
[Train]:  71%|███████   | 390/553 [00:37<00:17,  9.54it/s, ce=0.0100, ear=-2.1861, loss=-0.2086]
[Train]:  71%|███████   | 392/553 [00:37<00:16,  9.62it/s, ce=0.0100, ear=-2.1861, loss=-0.2086]
[Train]:  71%|███████   | 392/553 [00:37<00:16,  9.62it/s, ce=0.0100, ear=-2.1856, loss=-0.2086]
[Train]:  71%|███████   | 392/553 [00:37<00:16,  9.62it/s, ce=0.0100, ear=-2.1857, loss=-0.2086]
[Train]:  71%|███████   | 394/553 [00:37<00:16,  9.61it/s, ce=0.0100, ear=-2.1857, loss=-0.2086]
[Train]:  71%|███████   | 394/553 [00:37<00:16,  9.61it/s, ce=0.0100, ear=-2.1862, loss=-0.2087]
[Train]:  71%|███████▏  | 395/553 [00:37<00:16,  9.60it/s, ce=0.0100, ear=-2.1862, loss=-0.2087]
[Train]:  71%|███████▏  | 395/553 [00:37<00:16,  9.60it/s, ce=0.0105, ear=-2.1863, loss=-0.2081]
[Train]:  72%|███████▏  | 396/553 [00:37<00:16,  9.38it/s, ce=0.0105, ear=-2.1863, loss=-0.2081]
[Train]:  72%|███████▏  | 396/553 [00:37<00:16,  9.38it/s, ce=0.0105, ear=-2.1862, loss=-0.2081]
[Train]:  72%|███████▏  | 396/553 [00:37<00:16,  9.38it/s, ce=0.0105, ear=-2.1855, loss=-0.2081]
[Train]:  72%|███████▏  | 398/553 [00:37<00:16,  9.56it/s, ce=0.0105, ear=-2.1855, loss=-0.2081]
[Train]:  72%|███████▏  | 398/553 [00:38<00:16,  9.56it/s, ce=0.0104, ear=-2.1858, loss=-0.2081]
[Train]:  72%|███████▏  | 398/553 [00:38<00:16,  9.56it/s, ce=0.0104, ear=-2.1859, loss=-0.2082]
[Train]:  72%|███████▏  | 400/553 [00:38<00:15,  9.68it/s, ce=0.0104, ear=-2.1859, loss=-0.2082]
[Train]:  72%|███████▏  | 400/553 [00:38<00:15,  9.68it/s, ce=0.0104, ear=-2.1861, loss=-0.2082]
[Train]:  72%|███████▏  | 400/553 [00:38<00:15,  9.68it/s, ce=0.0104, ear=-2.1860, loss=-0.2082]
[Train]:  73%|███████▎  | 402/553 [00:38<00:15,  9.66it/s, ce=0.0104, ear=-2.1860, loss=-0.2082]
[Train]:  73%|███████▎  | 402/553 [00:38<00:15,  9.66it/s, ce=0.0105, ear=-2.1860, loss=-0.2081]
[Train]:  73%|███████▎  | 402/553 [00:38<00:15,  9.66it/s, ce=0.0105, ear=-2.1858, loss=-0.2081]
[Train]:  73%|███████▎  | 404/553 [00:38<00:15,  9.46it/s, ce=0.0105, ear=-2.1858, loss=-0.2081]
[Train]:  73%|███████▎  | 404/553 [00:38<00:15,  9.46it/s, ce=0.0105, ear=-2.1856, loss=-0.2081]
[Train]:  73%|███████▎  | 404/553 [00:38<00:15,  9.46it/s, ce=0.0104, ear=-2.1858, loss=-0.2081]
[Train]:  73%|███████▎  | 406/553 [00:38<00:15,  9.32it/s, ce=0.0104, ear=-2.1858, loss=-0.2081]
[Train]:  73%|███████▎  | 406/553 [00:38<00:15,  9.32it/s, ce=0.0104, ear=-2.1857, loss=-0.2082]
[Train]:  73%|███████▎  | 406/553 [00:39<00:15,  9.32it/s, ce=0.0104, ear=-2.1852, loss=-0.2081]
[Train]:  74%|███████▍  | 408/553 [00:39<00:15,  9.37it/s, ce=0.0104, ear=-2.1852, loss=-0.2081]
[Train]:  74%|███████▍  | 408/553 [00:39<00:15,  9.37it/s, ce=0.0104, ear=-2.1855, loss=-0.2082]
[Train]:  74%|███████▍  | 408/553 [00:39<00:15,  9.37it/s, ce=0.0104, ear=-2.1852, loss=-0.2081]
[Train]:  74%|███████▍  | 410/553 [00:39<00:15,  9.42it/s, ce=0.0104, ear=-2.1852, loss=-0.2081]
[Train]:  74%|███████▍  | 410/553 [00:39<00:15,  9.42it/s, ce=0.0104, ear=-2.1857, loss=-0.2082]
[Train]:  74%|███████▍  | 410/553 [00:39<00:15,  9.42it/s, ce=0.0104, ear=-2.1857, loss=-0.2082]
[Train]:  75%|███████▍  | 412/553 [00:39<00:14,  9.42it/s, ce=0.0104, ear=-2.1857, loss=-0.2082]
[Train]:  75%|███████▍  | 412/553 [00:39<00:14,  9.42it/s, ce=0.0104, ear=-2.1861, loss=-0.2082]
[Train]:  75%|███████▍  | 412/553 [00:39<00:14,  9.42it/s, ce=0.0104, ear=-2.1861, loss=-0.2083]
[Train]:  75%|███████▍  | 414/553 [00:39<00:14,  9.45it/s, ce=0.0104, ear=-2.1861, loss=-0.2083]
[Train]:  75%|███████▍  | 414/553 [00:39<00:14,  9.45it/s, ce=0.0103, ear=-2.1863, loss=-0.2083]
[Train]:  75%|███████▍  | 414/553 [00:39<00:14,  9.45it/s, ce=0.0103, ear=-2.1865, loss=-0.2083]
[Train]:  75%|███████▌  | 416/553 [00:39<00:14,  9.47it/s, ce=0.0103, ear=-2.1865, loss=-0.2083]
[Train]:  75%|███████▌  | 416/553 [00:39<00:14,  9.47it/s, ce=0.0103, ear=-2.1862, loss=-0.2083]
[Train]:  75%|███████▌  | 416/553 [00:40<00:14,  9.47it/s, ce=0.0103, ear=-2.1864, loss=-0.2083]
[Train]:  76%|███████▌  | 418/553 [00:40<00:14,  9.55it/s, ce=0.0103, ear=-2.1864, loss=-0.2083]
[Train]:  76%|███████▌  | 418/553 [00:40<00:14,  9.55it/s, ce=0.0103, ear=-2.1865, loss=-0.2083]
[Train]:  76%|███████▌  | 418/553 [00:40<00:14,  9.55it/s, ce=0.0103, ear=-2.1861, loss=-0.2083]
[Train]:  76%|███████▌  | 420/553 [00:40<00:13,  9.62it/s, ce=0.0103, ear=-2.1861, loss=-0.2083]
[Train]:  76%|███████▌  | 420/553 [00:40<00:13,  9.62it/s, ce=0.0103, ear=-2.1866, loss=-0.2084]
[Train]:  76%|███████▌  | 420/553 [00:40<00:13,  9.62it/s, ce=0.0103, ear=-2.1864, loss=-0.2084]
[Train]:  76%|███████▋  | 422/553 [00:40<00:13,  9.47it/s, ce=0.0103, ear=-2.1864, loss=-0.2084]
[Train]:  76%|███████▋  | 422/553 [00:40<00:13,  9.47it/s, ce=0.0102, ear=-2.1863, loss=-0.2084]
[Train]:  76%|███████▋  | 422/553 [00:40<00:13,  9.47it/s, ce=0.0102, ear=-2.1866, loss=-0.2084]
[Train]:  77%|███████▋  | 424/553 [00:40<00:13,  9.51it/s, ce=0.0102, ear=-2.1866, loss=-0.2084]
[Train]:  77%|███████▋  | 424/553 [00:40<00:13,  9.51it/s, ce=0.0102, ear=-2.1866, loss=-0.2084]
[Train]:  77%|███████▋  | 424/553 [00:40<00:13,  9.51it/s, ce=0.0102, ear=-2.1868, loss=-0.2085]
[Train]:  77%|███████▋  | 426/553 [00:40<00:13,  9.59it/s, ce=0.0102, ear=-2.1868, loss=-0.2085]
[Train]:  77%|███████▋  | 426/553 [00:40<00:13,  9.59it/s, ce=0.0102, ear=-2.1869, loss=-0.2085]
[Train]:  77%|███████▋  | 426/553 [00:41<00:13,  9.59it/s, ce=0.0102, ear=-2.1869, loss=-0.2085]
[Train]:  77%|███████▋  | 428/553 [00:41<00:13,  9.46it/s, ce=0.0102, ear=-2.1869, loss=-0.2085]
[Train]:  77%|███████▋  | 428/553 [00:41<00:13,  9.46it/s, ce=0.0101, ear=-2.1873, loss=-0.2086]
[Train]:  77%|███████▋  | 428/553 [00:41<00:13,  9.46it/s, ce=0.0101, ear=-2.1872, loss=-0.2086]
[Train]:  78%|███████▊  | 430/553 [00:41<00:12,  9.47it/s, ce=0.0101, ear=-2.1872, loss=-0.2086]
[Train]:  78%|███████▊  | 430/553 [00:41<00:12,  9.47it/s, ce=0.0101, ear=-2.1878, loss=-0.2087]
[Train]:  78%|███████▊  | 430/553 [00:41<00:12,  9.47it/s, ce=0.0101, ear=-2.1882, loss=-0.2087]
[Train]:  78%|███████▊  | 432/553 [00:41<00:12,  9.39it/s, ce=0.0101, ear=-2.1882, loss=-0.2087]
[Train]:  78%|███████▊  | 432/553 [00:41<00:12,  9.39it/s, ce=0.0101, ear=-2.1876, loss=-0.2087]
[Train]:  78%|███████▊  | 432/553 [00:41<00:12,  9.39it/s, ce=0.0101, ear=-2.1877, loss=-0.2087]
[Train]:  78%|███████▊  | 434/553 [00:41<00:12,  9.54it/s, ce=0.0101, ear=-2.1877, loss=-0.2087]
[Train]:  78%|███████▊  | 434/553 [00:41<00:12,  9.54it/s, ce=0.0100, ear=-2.1876, loss=-0.2087]
[Train]:  78%|███████▊  | 434/553 [00:41<00:12,  9.54it/s, ce=0.0100, ear=-2.1876, loss=-0.2087]
[Train]:  79%|███████▉  | 436/553 [00:41<00:12,  9.64it/s, ce=0.0100, ear=-2.1876, loss=-0.2087]
[Train]:  79%|███████▉  | 436/553 [00:42<00:12,  9.64it/s, ce=0.0100, ear=-2.1875, loss=-0.2088]
[Train]:  79%|███████▉  | 436/553 [00:42<00:12,  9.64it/s, ce=0.0100, ear=-2.1873, loss=-0.2088]
[Train]:  79%|███████▉  | 438/553 [00:42<00:11,  9.63it/s, ce=0.0100, ear=-2.1873, loss=-0.2088]
[Train]:  79%|███████▉  | 438/553 [00:42<00:11,  9.63it/s, ce=0.0100, ear=-2.1878, loss=-0.2087]
[Train]:  79%|███████▉  | 438/553 [00:42<00:11,  9.63it/s, ce=0.0100, ear=-2.1880, loss=-0.2088]
[Train]:  80%|███████▉  | 440/553 [00:42<00:11,  9.44it/s, ce=0.0100, ear=-2.1880, loss=-0.2088]
[Train]:  80%|███████▉  | 440/553 [00:42<00:11,  9.44it/s, ce=0.0100, ear=-2.1881, loss=-0.2088]
[Train]:  80%|███████▉  | 440/553 [00:42<00:11,  9.44it/s, ce=0.0100, ear=-2.1882, loss=-0.2088]
[Train]:  80%|███████▉  | 442/553 [00:42<00:11,  9.53it/s, ce=0.0100, ear=-2.1882, loss=-0.2088]
[Train]:  80%|███████▉  | 442/553 [00:42<00:11,  9.53it/s, ce=0.0100, ear=-2.1882, loss=-0.2089]
[Train]:  80%|███████▉  | 442/553 [00:42<00:11,  9.53it/s, ce=0.0099, ear=-2.1881, loss=-0.2089]
[Train]:  80%|████████  | 444/553 [00:42<00:11,  9.63it/s, ce=0.0099, ear=-2.1881, loss=-0.2089]
[Train]:  80%|████████  | 444/553 [00:42<00:11,  9.63it/s, ce=0.0099, ear=-2.1880, loss=-0.2089]
[Train]:  80%|████████  | 444/553 [00:42<00:11,  9.63it/s, ce=0.0099, ear=-2.1881, loss=-0.2089]
[Train]:  81%|████████  | 446/553 [00:42<00:11,  9.63it/s, ce=0.0099, ear=-2.1881, loss=-0.2089]
[Train]:  81%|████████  | 446/553 [00:43<00:11,  9.63it/s, ce=0.0099, ear=-2.1881, loss=-0.2089]
[Train]:  81%|████████  | 446/553 [00:43<00:11,  9.63it/s, ce=0.0099, ear=-2.1881, loss=-0.2089]
[Train]:  81%|████████  | 448/553 [00:43<00:10,  9.59it/s, ce=0.0099, ear=-2.1881, loss=-0.2089]
[Train]:  81%|████████  | 448/553 [00:43<00:10,  9.59it/s, ce=0.0099, ear=-2.1881, loss=-0.2089]
[Train]:  81%|████████  | 448/553 [00:43<00:10,  9.59it/s, ce=0.0099, ear=-2.1878, loss=-0.2089]
[Train]:  81%|████████▏ | 450/553 [00:43<00:10,  9.39it/s, ce=0.0099, ear=-2.1878, loss=-0.2089]
[Train]:  81%|████████▏ | 450/553 [00:43<00:10,  9.39it/s, ce=0.0099, ear=-2.1878, loss=-0.2089]
[Train]:  81%|████████▏ | 450/553 [00:43<00:10,  9.39it/s, ce=0.0099, ear=-2.1874, loss=-0.2089]
[Train]:  82%|████████▏ | 452/553 [00:43<00:10,  9.49it/s, ce=0.0099, ear=-2.1874, loss=-0.2089]
[Train]:  82%|████████▏ | 452/553 [00:43<00:10,  9.49it/s, ce=0.0098, ear=-2.1875, loss=-0.2089]
[Train]:  82%|████████▏ | 452/553 [00:43<00:10,  9.49it/s, ce=0.0098, ear=-2.1876, loss=-0.2089]
[Train]:  82%|████████▏ | 454/553 [00:43<00:10,  9.50it/s, ce=0.0098, ear=-2.1876, loss=-0.2089]
[Train]:  82%|████████▏ | 454/553 [00:43<00:10,  9.50it/s, ce=0.0098, ear=-2.1872, loss=-0.2089]
[Train]:  82%|████████▏ | 454/553 [00:44<00:10,  9.50it/s, ce=0.0098, ear=-2.1875, loss=-0.2090]
[Train]:  82%|████████▏ | 456/553 [00:44<00:10,  9.46it/s, ce=0.0098, ear=-2.1875, loss=-0.2090]
[Train]:  82%|████████▏ | 456/553 [00:44<00:10,  9.46it/s, ce=0.0098, ear=-2.1873, loss=-0.2090]
[Train]:  83%|████████▎ | 457/553 [00:44<00:10,  9.51it/s, ce=0.0098, ear=-2.1873, loss=-0.2090]
[Train]:  83%|████████▎ | 457/553 [00:44<00:10,  9.51it/s, ce=0.0097, ear=-2.1871, loss=-0.2090]
[Train]:  83%|████████▎ | 458/553 [00:44<00:10,  9.26it/s, ce=0.0097, ear=-2.1871, loss=-0.2090]
[Train]:  83%|████████▎ | 458/553 [00:44<00:10,  9.26it/s, ce=0.0097, ear=-2.1875, loss=-0.2090]
[Train]:  83%|████████▎ | 458/553 [00:44<00:10,  9.26it/s, ce=0.0097, ear=-2.1877, loss=-0.2090]
[Train]:  83%|████████▎ | 460/553 [00:44<00:10,  9.24it/s, ce=0.0097, ear=-2.1877, loss=-0.2090]
[Train]:  83%|████████▎ | 460/553 [00:44<00:10,  9.24it/s, ce=0.0097, ear=-2.1873, loss=-0.2090]
[Train]:  83%|████████▎ | 460/553 [00:44<00:10,  9.24it/s, ce=0.0097, ear=-2.1872, loss=-0.2090]
