
>>> [1/63] GetFair | hatexplain | seed=123
[Train]:  89%|████████▊ | 853/962 [03:11<00:24,  4.50it/s, ce=0.5673, gf=0.0012, loss=0.5679]
[Train]:  89%|████████▊ | 853/962 [03:11<00:24,  4.50it/s, ce=0.5672, gf=0.0012, loss=0.5678]
[Train]:  89%|████████▉ | 854/962 [03:11<00:24,  4.42it/s, ce=0.5672, gf=0.0012, loss=0.5678]
[Train]:  89%|████████▉ | 854/962 [03:11<00:24,  4.42it/s, ce=0.5673, gf=0.0012, loss=0.5679]
[Train]:  89%|████████▉ | 855/962 [03:11<00:23,  4.52it/s, ce=0.5673, gf=0.0012, loss=0.5679]
[Train]:  89%|████████▉ | 855/962 [03:11<00:23,  4.52it/s, ce=0.5674, gf=0.0012, loss=0.5680]
[Train]:  89%|████████▉ | 856/962 [03:11<00:23,  4.44it/s, ce=0.5674, gf=0.0012, loss=0.5680]
[Train]:  89%|████████▉ | 856/962 [03:11<00:23,  4.44it/s, ce=0.5671, gf=0.0012, loss=0.5678]
[Train]:  89%|████████▉ | 857/962 [03:11<00:23,  4.50it/s, ce=0.5671, gf=0.0012, loss=0.5678]
[Train]:  89%|████████▉ | 857/962 [03:12<00:23,  4.50it/s, ce=0.5670, gf=0.0012, loss=0.5676]
[Train]:  89%|████████▉ | 858/962 [03:12<00:23,  4.44it/s, ce=0.5670, gf=0.0012, loss=0.5676]
[Train]:  89%|████████▉ | 858/962 [03:12<00:23,  4.44it/s, ce=0.5669, gf=0.0012, loss=0.5675]
[Train]:  89%|████████▉ | 859/962 [03:12<00:22,  4.54it/s, ce=0.5669, gf=0.0012, loss=0.5675]
[Train]:  89%|████████▉ | 859/962 [03:12<00:22,  4.54it/s, ce=0.5669, gf=0.0012, loss=0.5675]
[Train]:  89%|████████▉ | 860/962 [03:12<00:22,  4.46it/s, ce=0.5669, gf=0.0012, loss=0.5675]
[Train]:  89%|████████▉ | 860/962 [03:12<00:22,  4.46it/s, ce=0.5667, gf=0.0012, loss=0.5673]
[Train]:  90%|████████▉ | 861/962 [03:12<00:22,  4.56it/s, ce=0.5667, gf=0.0012, loss=0.5673]
[Train]:  90%|████████▉ | 861/962 [03:13<00:22,  4.56it/s, ce=0.5666, gf=0.0012, loss=0.5672]
[Train]:  90%|████████▉ | 862/962 [03:13<00:22,  4.47it/s, ce=0.5666, gf=0.0012, loss=0.5672]
[Train]:  90%|████████▉ | 862/962 [03:13<00:22,  4.47it/s, ce=0.5663, gf=0.0012, loss=0.5669]
[Train]:  90%|████████▉ | 863/962 [03:13<00:21,  4.55it/s, ce=0.5663, gf=0.0012, loss=0.5669]
[Train]:  90%|████████▉ | 863/962 [03:13<00:21,  4.55it/s, ce=0.5661, gf=0.0012, loss=0.5667]
[Train]:  90%|████████▉ | 864/962 [03:13<00:22,  4.40it/s, ce=0.5661, gf=0.0012, loss=0.5667]
[Train]:  90%|████████▉ | 864/962 [03:13<00:22,  4.40it/s, ce=0.5660, gf=0.0012, loss=0.5666]
[Train]:  90%|████████▉ | 865/962 [03:13<00:21,  4.51it/s, ce=0.5660, gf=0.0012, loss=0.5666]
[Train]:  90%|████████▉ | 865/962 [03:13<00:21,  4.51it/s, ce=0.5659, gf=0.0012, loss=0.5665]
[Train]:  90%|█████████ | 866/962 [03:13<00:21,  4.43it/s, ce=0.5659, gf=0.0012, loss=0.5665]
[Train]:  90%|█████████ | 866/962 [03:14<00:21,  4.43it/s, ce=0.5654, gf=0.0012, loss=0.5660]
[Train]:  90%|█████████ | 867/962 [03:14<00:20,  4.53it/s, ce=0.5654, gf=0.0012, loss=0.5660]
[Train]:  90%|█████████ | 867/962 [03:14<00:20,  4.53it/s, ce=0.5657, gf=0.0012, loss=0.5663]
[Train]:  90%|█████████ | 868/962 [03:14<00:21,  4.37it/s, ce=0.5657, gf=0.0012, loss=0.5663]
[Train]:  90%|█████████ | 868/962 [03:14<00:21,  4.37it/s, ce=0.5655, gf=0.0012, loss=0.5661]
[Train]:  90%|█████████ | 869/962 [03:14<00:20,  4.49it/s, ce=0.5655, gf=0.0012, loss=0.5661]
[Train]:  90%|█████████ | 869/962 [03:14<00:20,  4.49it/s, ce=0.5654, gf=0.0012, loss=0.5660]
[Train]:  90%|█████████ | 870/962 [03:14<00:20,  4.43it/s, ce=0.5654, gf=0.0012, loss=0.5660]
[Train]:  90%|█████████ | 870/962 [03:15<00:20,  4.43it/s, ce=0.5652, gf=0.0012, loss=0.5658]
[Train]:  91%|█████████ | 871/962 [03:15<00:20,  4.54it/s, ce=0.5652, gf=0.0012, loss=0.5658]
[Train]:  91%|█████████ | 871/962 [03:15<00:20,  4.54it/s, ce=0.5653, gf=0.0012, loss=0.5659]
[Train]:  91%|█████████ | 872/962 [03:15<00:20,  4.44it/s, ce=0.5653, gf=0.0012, loss=0.5659]
[Train]:  91%|█████████ | 872/962 [03:15<00:20,  4.44it/s, ce=0.5653, gf=0.0012, loss=0.5659]
[Train]:  91%|█████████ | 873/962 [03:15<00:19,  4.53it/s, ce=0.5653, gf=0.0012, loss=0.5659]
[Train]:  91%|█████████ | 873/962 [03:15<00:19,  4.53it/s, ce=0.5651, gf=0.0012, loss=0.5657]
[Train]:  91%|█████████ | 874/962 [03:15<00:19,  4.44it/s, ce=0.5651, gf=0.0012, loss=0.5657]
[Train]:  91%|█████████ | 874/962 [03:15<00:19,  4.44it/s, ce=0.5652, gf=0.0012, loss=0.5658]
[Train]:  91%|█████████ | 875/962 [03:15<00:19,  4.53it/s, ce=0.5652, gf=0.0012, loss=0.5658]
[Train]:  91%|█████████ | 875/962 [03:16<00:19,  4.53it/s, ce=0.5649, gf=0.0012, loss=0.5655]
[Train]:  91%|█████████ | 876/962 [03:16<00:19,  4.42it/s, ce=0.5649, gf=0.0012, loss=0.5655]
[Train]:  91%|█████████ | 876/962 [03:16<00:19,  4.42it/s, ce=0.5647, gf=0.0012, loss=0.5653]
[Train]:  91%|█████████ | 877/962 [03:16<00:18,  4.52it/s, ce=0.5647, gf=0.0012, loss=0.5653]
[Train]:  91%|█████████ | 877/962 [03:16<00:18,  4.52it/s, ce=0.5645, gf=0.0012, loss=0.5651]
[Train]:  91%|█████████▏| 878/962 [03:16<00:18,  4.44it/s, ce=0.5645, gf=0.0012, loss=0.5651]
[Train]:  91%|█████████▏| 878/962 [03:16<00:18,  4.44it/s, ce=0.5644, gf=0.0012, loss=0.5650]
[Train]:  91%|█████████▏| 879/962 [03:16<00:18,  4.50it/s, ce=0.5644, gf=0.0012, loss=0.5650]
[Train]:  91%|█████████▏| 879/962 [03:17<00:18,  4.50it/s, ce=0.5643, gf=0.0012, loss=0.5649]
[Train]:  91%|█████████▏| 880/962 [03:17<00:18,  4.39it/s, ce=0.5643, gf=0.0012, loss=0.5649]
[Train]:  91%|█████████▏| 880/962 [03:17<00:18,  4.39it/s, ce=0.5641, gf=0.0012, loss=0.5647]
[Train]:  92%|█████████▏| 881/962 [03:17<00:18,  4.45it/s, ce=0.5641, gf=0.0012, loss=0.5647]
[Train]:  92%|█████████▏| 881/962 [03:17<00:18,  4.45it/s, ce=0.5641, gf=0.0012, loss=0.5647]
[Train]:  92%|█████████▏| 882/962 [03:17<00:18,  4.37it/s, ce=0.5641, gf=0.0012, loss=0.5647]
[Train]:  92%|█████████▏| 882/962 [03:17<00:18,  4.37it/s, ce=0.5641, gf=0.0012, loss=0.5647]
[Train]:  92%|█████████▏| 883/962 [03:17<00:17,  4.49it/s, ce=0.5641, gf=0.0012, loss=0.5647]
[Train]:  92%|█████████▏| 883/962 [03:17<00:17,  4.49it/s, ce=0.5641, gf=0.0012, loss=0.5647]
[Train]:  92%|█████████▏| 884/962 [03:17<00:17,  4.42it/s, ce=0.5641, gf=0.0012, loss=0.5647]
[Train]:  92%|█████████▏| 884/962 [03:18<00:17,  4.42it/s, ce=0.5640, gf=0.0012, loss=0.5646]
[Train]:  92%|█████████▏| 885/962 [03:18<00:17,  4.49it/s, ce=0.5640, gf=0.0012, loss=0.5646]
[Train]:  92%|█████████▏| 885/962 [03:18<00:17,  4.49it/s, ce=0.5637, gf=0.0012, loss=0.5643]
[Train]:  92%|█████████▏| 886/962 [03:18<00:17,  4.42it/s, ce=0.5637, gf=0.0012, loss=0.5643]
[Train]:  92%|█████████▏| 886/962 [03:18<00:17,  4.42it/s, ce=0.5638, gf=0.0012, loss=0.5644]
[Train]:  92%|█████████▏| 887/962 [03:18<00:16,  4.53it/s, ce=0.5638, gf=0.0012, loss=0.5644]
[Train]:  92%|█████████▏| 887/962 [03:18<00:16,  4.53it/s, ce=0.5638, gf=0.0012, loss=0.5644]
[Train]:  92%|█████████▏| 888/962 [03:18<00:16,  4.45it/s, ce=0.5638, gf=0.0012, loss=0.5644]
[Train]:  92%|█████████▏| 888/962 [03:19<00:16,  4.45it/s, ce=0.5637, gf=0.0012, loss=0.5643]
[Train]:  92%|█████████▏| 889/962 [03:19<00:16,  4.54it/s, ce=0.5637, gf=0.0012, loss=0.5643]
[Train]:  92%|█████████▏| 889/962 [03:19<00:16,  4.54it/s, ce=0.5638, gf=0.0012, loss=0.5644]
[Train]:  93%|█████████▎| 890/962 [03:19<00:16,  4.46it/s, ce=0.5638, gf=0.0012, loss=0.5644]
[Train]:  93%|█████████▎| 890/962 [03:19<00:16,  4.46it/s, ce=0.5635, gf=0.0012, loss=0.5641]
[Train]:  93%|█████████▎| 891/962 [03:19<00:15,  4.56it/s, ce=0.5635, gf=0.0012, loss=0.5641]
[Train]:  93%|█████████▎| 891/962 [03:19<00:15,  4.56it/s, ce=0.5634, gf=0.0012, loss=0.5640]
[Train]:  93%|█████████▎| 892/962 [03:19<00:15,  4.48it/s, ce=0.5634, gf=0.0012, loss=0.5640]
[Train]:  93%|█████████▎| 892/962 [03:19<00:15,  4.48it/s, ce=0.5632, gf=0.0012, loss=0.5638]
[Train]:  93%|█████████▎| 893/962 [03:19<00:15,  4.55it/s, ce=0.5632, gf=0.0012, loss=0.5638]
[Train]:  93%|█████████▎| 893/962 [03:20<00:15,  4.55it/s, ce=0.5631, gf=0.0012, loss=0.5637]
[Train]:  93%|█████████▎| 894/962 [03:20<00:15,  4.44it/s, ce=0.5631, gf=0.0012, loss=0.5637]
[Train]:  93%|█████████▎| 894/962 [03:20<00:15,  4.44it/s, ce=0.5629, gf=0.0012, loss=0.5635]
[Train]:  93%|█████████▎| 895/962 [03:20<00:14,  4.53it/s, ce=0.5629, gf=0.0012, loss=0.5635]
[Train]:  93%|█████████▎| 895/962 [03:20<00:14,  4.53it/s, ce=0.5630, gf=0.0012, loss=0.5636]
[Train]:  93%|█████████▎| 896/962 [03:20<00:14,  4.44it/s, ce=0.5630, gf=0.0012, loss=0.5636]
[Train]:  93%|█████████▎| 896/962 [03:20<00:14,  4.44it/s, ce=0.5629, gf=0.0012, loss=0.5635]
[Train]:  93%|█████████▎| 897/962 [03:20<00:14,  4.53it/s, ce=0.5629, gf=0.0012, loss=0.5635]
[Train]:  93%|█████████▎| 897/962 [03:21<00:14,  4.53it/s, ce=0.5626, gf=0.0012, loss=0.5632]
[Train]:  93%|█████████▎| 898/962 [03:21<00:14,  4.38it/s, ce=0.5626, gf=0.0012, loss=0.5632]
[Train]:  93%|█████████▎| 898/962 [03:21<00:14,  4.38it/s, ce=0.5623, gf=0.0012, loss=0.5629]
[Train]:  93%|█████████▎| 899/962 [03:21<00:14,  4.49it/s, ce=0.5623, gf=0.0012, loss=0.5629]
[Train]:  93%|█████████▎| 899/962 [03:21<00:14,  4.49it/s, ce=0.5623, gf=0.0012, loss=0.5629]
[Train]:  94%|█████████▎| 900/962 [03:21<00:14,  4.42it/s, ce=0.5623, gf=0.0012, loss=0.5629]
[Train]:  94%|█████████▎| 900/962 [03:21<00:14,  4.42it/s, ce=0.5623, gf=0.0012, loss=0.5629]
[Train]:  94%|█████████▎| 901/962 [03:21<00:13,  4.47it/s, ce=0.5623, gf=0.0012, loss=0.5629]
[Train]:  94%|█████████▎| 901/962 [03:21<00:13,  4.47it/s, ce=0.5621, gf=0.0012, loss=0.5627]
[Train]:  94%|█████████▍| 902/962 [03:21<00:13,  4.40it/s, ce=0.5621, gf=0.0012, loss=0.5627]
[Train]:  94%|█████████▍| 902/962 [03:22<00:13,  4.40it/s, ce=0.5620, gf=0.0012, loss=0.5626]
[Train]:  94%|█████████▍| 903/962 [03:22<00:13,  4.52it/s, ce=0.5620, gf=0.0012, loss=0.5626]
[Train]:  94%|█████████▍| 903/962 [03:22<00:13,  4.52it/s, ce=0.5616, gf=0.0012, loss=0.5622]
[Train]:  94%|█████████▍| 904/962 [03:22<00:13,  4.44it/s, ce=0.5616, gf=0.0012, loss=0.5622]
[Train]:  94%|█████████▍| 904/962 [03:22<00:13,  4.44it/s, ce=0.5615, gf=0.0012, loss=0.5621]
[Train]:  94%|█████████▍| 905/962 [03:22<00:12,  4.53it/s, ce=0.5615, gf=0.0012, loss=0.5621]
[Train]:  94%|█████████▍| 905/962 [03:22<00:12,  4.53it/s, ce=0.5614, gf=0.0012, loss=0.5620]
[Train]:  94%|█████████▍| 906/962 [03:22<00:12,  4.43it/s, ce=0.5614, gf=0.0012, loss=0.5620]
[Train]:  94%|█████████▍| 906/962 [03:23<00:12,  4.43it/s, ce=0.5616, gf=0.0012, loss=0.5622]
[Train]:  94%|█████████▍| 907/962 [03:23<00:12,  4.51it/s, ce=0.5616, gf=0.0012, loss=0.5622]
[Train]:  94%|█████████▍| 907/962 [03:23<00:12,  4.51it/s, ce=0.5618, gf=0.0012, loss=0.5624]
[Train]:  94%|█████████▍| 908/962 [03:23<00:12,  4.42it/s, ce=0.5618, gf=0.0012, loss=0.5624]
[Train]:  94%|█████████▍| 908/962 [03:23<00:12,  4.42it/s, ce=0.5616, gf=0.0012, loss=0.5622]
[Train]:  94%|█████████▍| 909/962 [03:23<00:11,  4.52it/s, ce=0.5616, gf=0.0012, loss=0.5622]
[Train]:  94%|█████████▍| 909/962 [03:23<00:11,  4.52it/s, ce=0.5612, gf=0.0012, loss=0.5618]
[Train]:  95%|█████████▍| 910/962 [03:23<00:11,  4.42it/s, ce=0.5612, gf=0.0012, loss=0.5618]
[Train]:  95%|█████████▍| 910/962 [03:23<00:11,  4.42it/s, ce=0.5611, gf=0.0012, loss=0.5617]
[Train]:  95%|█████████▍| 911/962 [03:23<00:11,  4.43it/s, ce=0.5611, gf=0.0012, loss=0.5617]
[Train]:  95%|█████████▍| 911/962 [03:24<00:11,  4.43it/s, ce=0.5607, gf=0.0012, loss=0.5613]
[Train]:  95%|█████████▍| 912/962 [03:24<00:11,  4.36it/s, ce=0.5607, gf=0.0012, loss=0.5613]
[Train]:  95%|█████████▍| 912/962 [03:24<00:11,  4.36it/s, ce=0.5607, gf=0.0012, loss=0.5613]
[Train]:  95%|█████████▍| 913/962 [03:24<00:10,  4.47it/s, ce=0.5607, gf=0.0012, loss=0.5613]
[Train]:  95%|█████████▍| 913/962 [03:24<00:10,  4.47it/s, ce=0.5606, gf=0.0012, loss=0.5612]
[Train]:  95%|█████████▌| 914/962 [03:24<00:10,  4.39it/s, ce=0.5606, gf=0.0012, loss=0.5612]
[Train]:  95%|█████████▌| 914/962 [03:24<00:10,  4.39it/s, ce=0.5606, gf=0.0012, loss=0.5612]
[Train]:  95%|█████████▌| 915/962 [03:24<00:10,  4.41it/s, ce=0.5606, gf=0.0012, loss=0.5612]
[Train]:  95%|█████████▌| 915/962 [03:25<00:10,  4.41it/s, ce=0.5607, gf=0.0012, loss=0.5613]
[Train]:  95%|█████████▌| 916/962 [03:25<00:10,  4.36it/s, ce=0.5607, gf=0.0012, loss=0.5613]
[Train]:  95%|█████████▌| 916/962 [03:25<00:10,  4.36it/s, ce=0.5606, gf=0.0012, loss=0.5612]
[Train]:  95%|█████████▌| 917/962 [03:25<00:10,  4.48it/s, ce=0.5606, gf=0.0012, loss=0.5612]
[Train]:  95%|█████████▌| 917/962 [03:25<00:10,  4.48it/s, ce=0.5606, gf=0.0012, loss=0.5613]
[Train]:  95%|█████████▌| 918/962 [03:25<00:09,  4.40it/s, ce=0.5606, gf=0.0012, loss=0.5613]
[Train]:  95%|█████████▌| 918/962 [03:25<00:09,  4.40it/s, ce=0.5608, gf=0.0012, loss=0.5614]
[Train]:  96%|█████████▌| 919/962 [03:25<00:09,  4.49it/s, ce=0.5608, gf=0.0012, loss=0.5614]
[Train]:  96%|█████████▌| 919/962 [03:26<00:09,  4.49it/s, ce=0.5611, gf=0.0012, loss=0.5617]
[Train]:  96%|█████████▌| 920/962 [03:26<00:09,  4.41it/s, ce=0.5611, gf=0.0012, loss=0.5617]
[Train]:  96%|█████████▌| 920/962 [03:26<00:09,  4.41it/s, ce=0.5608, gf=0.0012, loss=0.5614]
[Train]:  96%|█████████▌| 921/962 [03:26<00:09,  4.48it/s, ce=0.5608, gf=0.0012, loss=0.5614]
[Train]:  96%|█████████▌| 921/962 [03:26<00:09,  4.48it/s, ce=0.5607, gf=0.0012, loss=0.5613]
[Train]:  96%|█████████▌| 922/962 [03:26<00:09,  4.38it/s, ce=0.5607, gf=0.0012, loss=0.5613]
[Train]:  96%|█████████▌| 922/962 [03:26<00:09,  4.38it/s, ce=0.5604, gf=0.0012, loss=0.5610]
[Train]:  96%|█████████▌| 923/962 [03:26<00:08,  4.48it/s, ce=0.5604, gf=0.0012, loss=0.5610]
[Train]:  96%|█████████▌| 923/962 [03:26<00:08,  4.48it/s, ce=0.5604, gf=0.0012, loss=0.5610]
[Train]:  96%|█████████▌| 924/962 [03:26<00:08,  4.36it/s, ce=0.5604, gf=0.0012, loss=0.5610]
[Train]:  96%|█████████▌| 924/962 [03:27<00:08,  4.36it/s, ce=0.5602, gf=0.0012, loss=0.5608]
[Train]:  96%|█████████▌| 925/962 [03:27<00:08,  4.47it/s, ce=0.5602, gf=0.0012, loss=0.5608]
[Train]:  96%|█████████▌| 925/962 [03:27<00:08,  4.47it/s, ce=0.5603, gf=0.0012, loss=0.5609]
[Train]:  96%|█████████▋| 926/962 [03:27<00:08,  4.40it/s, ce=0.5603, gf=0.0012, loss=0.5609]
[Train]:  96%|█████████▋| 926/962 [03:27<00:08,  4.40it/s, ce=0.5600, gf=0.0012, loss=0.5606]
[Train]:  96%|█████████▋| 927/962 [03:27<00:07,  4.50it/s, ce=0.5600, gf=0.0012, loss=0.5606]
[Train]:  96%|█████████▋| 927/962 [03:27<00:07,  4.50it/s, ce=0.5600, gf=0.0012, loss=0.5606]
[Train]:  96%|█████████▋| 928/962 [03:27<00:07,  4.40it/s, ce=0.5600, gf=0.0012, loss=0.5606]
[Train]:  96%|█████████▋| 928/962 [03:28<00:07,  4.40it/s, ce=0.5600, gf=0.0012, loss=0.5606]
[Train]:  97%|█████████▋| 929/962 [03:28<00:07,  4.51it/s, ce=0.5600, gf=0.0012, loss=0.5606]
[Train]:  97%|█████████▋| 929/962 [03:28<00:07,  4.51it/s, ce=0.5601, gf=0.0012, loss=0.5607]
[Train]:  97%|█████████▋| 930/962 [03:28<00:07,  4.43it/s, ce=0.5601, gf=0.0012, loss=0.5607]
[Train]:  97%|█████████▋| 930/962 [03:28<00:07,  4.43it/s, ce=0.5603, gf=0.0012, loss=0.5609]
[Train]:  97%|█████████▋| 931/962 [03:28<00:06,  4.50it/s, ce=0.5603, gf=0.0012, loss=0.5609]
[Train]:  97%|█████████▋| 931/962 [03:28<00:06,  4.50it/s, ce=0.5601, gf=0.0012, loss=0.5607]
[Train]:  97%|█████████▋| 932/962 [03:28<00:06,  4.38it/s, ce=0.5601, gf=0.0012, loss=0.5607]
[Train]:  97%|█████████▋| 932/962 [03:28<00:06,  4.38it/s, ce=0.5601, gf=0.0012, loss=0.5607]
[Train]:  97%|█████████▋| 933/962 [03:28<00:06,  4.50it/s, ce=0.5601, gf=0.0012, loss=0.5607]
[Train]:  97%|█████████▋| 933/962 [03:29<00:06,  4.50it/s, ce=0.5600, gf=0.0012, loss=0.5606]
[Train]:  97%|█████████▋| 934/962 [03:29<00:06,  4.43it/s, ce=0.5600, gf=0.0012, loss=0.5606]
[Train]:  97%|█████████▋| 934/962 [03:29<00:06,  4.43it/s, ce=0.5599, gf=0.0012, loss=0.5605]
[Train]:  97%|█████████▋| 935/962 [03:29<00:05,  4.54it/s, ce=0.5599, gf=0.0012, loss=0.5605]
[Train]:  97%|█████████▋| 935/962 [03:29<00:05,  4.54it/s, ce=0.5598, gf=0.0012, loss=0.5604]
[Train]:  97%|█████████▋| 936/962 [03:29<00:05,  4.44it/s, ce=0.5598, gf=0.0012, loss=0.5604]
[Train]:  97%|█████████▋| 936/962 [03:29<00:05,  4.44it/s, ce=0.5598, gf=0.0012, loss=0.5604]
[Train]:  97%|█████████▋| 937/962 [03:29<00:05,  4.53it/s, ce=0.5598, gf=0.0012, loss=0.5604]
[Train]:  97%|█████████▋| 937/962 [03:30<00:05,  4.53it/s, ce=0.5594, gf=0.0012, loss=0.5601]
[Train]:  98%|█████████▊| 938/962 [03:30<00:05,  4.45it/s, ce=0.5594, gf=0.0012, loss=0.5601]
[Train]:  98%|█████████▊| 938/962 [03:30<00:05,  4.45it/s, ce=0.5594, gf=0.0012, loss=0.5600]
[Train]:  98%|█████████▊| 939/962 [03:30<00:05,  4.56it/s, ce=0.5594, gf=0.0012, loss=0.5600]
[Train]:  98%|█████████▊| 939/962 [03:30<00:05,  4.56it/s, ce=0.5593, gf=0.0012, loss=0.5599]
[Train]:  98%|█████████▊| 940/962 [03:30<00:04,  4.47it/s, ce=0.5593, gf=0.0012, loss=0.5599]
[Train]:  98%|█████████▊| 940/962 [03:30<00:04,  4.47it/s, ce=0.5590, gf=0.0012, loss=0.5596]
