
>>> [1/63] EAR | toxigen | seed=123
[Train]:  37%|███▋      | 164/448 [00:15<00:27, 10.29it/s, ce=0.0297, ear=-2.8391, loss=-0.2542]
[Train]:  37%|███▋      | 164/448 [00:15<00:27, 10.29it/s, ce=0.0296, ear=-2.8403, loss=-0.2545]
[Train]:  37%|███▋      | 164/448 [00:15<00:27, 10.29it/s, ce=0.0294, ear=-2.8409, loss=-0.2547]
[Train]:  37%|███▋      | 166/448 [00:15<00:27, 10.30it/s, ce=0.0294, ear=-2.8409, loss=-0.2547]
[Train]:  37%|███▋      | 166/448 [00:16<00:27, 10.30it/s, ce=0.0293, ear=-2.8397, loss=-0.2547]
[Train]:  37%|███▋      | 166/448 [00:16<00:27, 10.30it/s, ce=0.0296, ear=-2.8401, loss=-0.2544]
[Train]:  38%|███▊      | 168/448 [00:16<00:27, 10.20it/s, ce=0.0296, ear=-2.8401, loss=-0.2544]
[Train]:  38%|███▊      | 168/448 [00:16<00:27, 10.20it/s, ce=0.0295, ear=-2.8407, loss=-0.2545]
[Train]:  38%|███▊      | 168/448 [00:16<00:27, 10.20it/s, ce=0.0294, ear=-2.8394, loss=-0.2546]
[Train]:  38%|███▊      | 170/448 [00:16<00:27, 10.22it/s, ce=0.0294, ear=-2.8394, loss=-0.2546]
[Train]:  38%|███▊      | 170/448 [00:16<00:27, 10.22it/s, ce=0.0292, ear=-2.8397, loss=-0.2547]
[Train]:  38%|███▊      | 170/448 [00:16<00:27, 10.22it/s, ce=0.0296, ear=-2.8386, loss=-0.2543]
[Train]:  38%|███▊      | 172/448 [00:16<00:26, 10.26it/s, ce=0.0296, ear=-2.8386, loss=-0.2543]
[Train]:  38%|███▊      | 172/448 [00:16<00:26, 10.26it/s, ce=0.0294, ear=-2.8399, loss=-0.2546]
[Train]:  38%|███▊      | 172/448 [00:16<00:26, 10.26it/s, ce=0.0301, ear=-2.8400, loss=-0.2539]
[Train]:  39%|███▉      | 174/448 [00:16<00:26, 10.28it/s, ce=0.0301, ear=-2.8400, loss=-0.2539]
[Train]:  39%|███▉      | 174/448 [00:16<00:26, 10.28it/s, ce=0.0300, ear=-2.8406, loss=-0.2541]
[Train]:  39%|███▉      | 174/448 [00:16<00:26, 10.28it/s, ce=0.0300, ear=-2.8414, loss=-0.2541]
[Train]:  39%|███▉      | 176/448 [00:16<00:26, 10.28it/s, ce=0.0300, ear=-2.8414, loss=-0.2541]
[Train]:  39%|███▉      | 176/448 [00:17<00:26, 10.28it/s, ce=0.0298, ear=-2.8421, loss=-0.2544]
[Train]:  39%|███▉      | 176/448 [00:17<00:26, 10.28it/s, ce=0.0312, ear=-2.8431, loss=-0.2531]
[Train]:  40%|███▉      | 178/448 [00:17<00:26, 10.20it/s, ce=0.0312, ear=-2.8431, loss=-0.2531]
[Train]:  40%|███▉      | 178/448 [00:17<00:26, 10.20it/s, ce=0.0315, ear=-2.8430, loss=-0.2528]
[Train]:  40%|███▉      | 178/448 [00:17<00:26, 10.20it/s, ce=0.0314, ear=-2.8436, loss=-0.2530]
[Train]:  40%|████      | 180/448 [00:17<00:26, 10.23it/s, ce=0.0314, ear=-2.8436, loss=-0.2530]
[Train]:  40%|████      | 180/448 [00:17<00:26, 10.23it/s, ce=0.0313, ear=-2.8439, loss=-0.2531]
[Train]:  40%|████      | 180/448 [00:17<00:26, 10.23it/s, ce=0.0312, ear=-2.8441, loss=-0.2533]
[Train]:  41%|████      | 182/448 [00:17<00:26, 10.09it/s, ce=0.0312, ear=-2.8441, loss=-0.2533]
[Train]:  41%|████      | 182/448 [00:17<00:26, 10.09it/s, ce=0.0312, ear=-2.8441, loss=-0.2532]
[Train]:  41%|████      | 182/448 [00:17<00:26, 10.09it/s, ce=0.0311, ear=-2.8436, loss=-0.2533]
[Train]:  41%|████      | 184/448 [00:17<00:26, 10.13it/s, ce=0.0311, ear=-2.8436, loss=-0.2533]
[Train]:  41%|████      | 184/448 [00:17<00:26, 10.13it/s, ce=0.0310, ear=-2.8433, loss=-0.2534]
[Train]:  41%|████      | 184/448 [00:17<00:26, 10.13it/s, ce=0.0309, ear=-2.8440, loss=-0.2535]
[Train]:  42%|████▏     | 186/448 [00:17<00:25, 10.17it/s, ce=0.0309, ear=-2.8440, loss=-0.2535]
[Train]:  42%|████▏     | 186/448 [00:18<00:25, 10.17it/s, ce=0.0308, ear=-2.8440, loss=-0.2536]
[Train]:  42%|████▏     | 186/448 [00:18<00:25, 10.17it/s, ce=0.0308, ear=-2.8446, loss=-0.2537]
[Train]:  42%|████▏     | 188/448 [00:18<00:25, 10.14it/s, ce=0.0308, ear=-2.8446, loss=-0.2537]
[Train]:  42%|████▏     | 188/448 [00:18<00:25, 10.14it/s, ce=0.0307, ear=-2.8448, loss=-0.2538]
[Train]:  42%|████▏     | 188/448 [00:18<00:25, 10.14it/s, ce=0.0306, ear=-2.8458, loss=-0.2540]
[Train]:  42%|████▏     | 190/448 [00:18<00:25, 10.14it/s, ce=0.0306, ear=-2.8458, loss=-0.2540]
[Train]:  42%|████▏     | 190/448 [00:18<00:25, 10.14it/s, ce=0.0305, ear=-2.8459, loss=-0.2541]
[Train]:  42%|████▏     | 190/448 [00:18<00:25, 10.14it/s, ce=0.0304, ear=-2.8456, loss=-0.2542]
[Train]:  43%|████▎     | 192/448 [00:18<00:25, 10.14it/s, ce=0.0304, ear=-2.8456, loss=-0.2542]
[Train]:  43%|████▎     | 192/448 [00:18<00:25, 10.14it/s, ce=0.0303, ear=-2.8462, loss=-0.2544]
[Train]:  43%|████▎     | 192/448 [00:18<00:25, 10.14it/s, ce=0.0306, ear=-2.8466, loss=-0.2541]
[Train]:  43%|████▎     | 194/448 [00:18<00:24, 10.17it/s, ce=0.0306, ear=-2.8466, loss=-0.2541]
[Train]:  43%|████▎     | 194/448 [00:18<00:24, 10.17it/s, ce=0.0305, ear=-2.8460, loss=-0.2541]
[Train]:  43%|████▎     | 194/448 [00:18<00:24, 10.17it/s, ce=0.0304, ear=-2.8463, loss=-0.2542]
[Train]:  44%|████▍     | 196/448 [00:18<00:24, 10.17it/s, ce=0.0304, ear=-2.8463, loss=-0.2542]
[Train]:  44%|████▍     | 196/448 [00:18<00:24, 10.17it/s, ce=0.0302, ear=-2.8468, loss=-0.2544]
[Train]:  44%|████▍     | 196/448 [00:19<00:24, 10.17it/s, ce=0.0301, ear=-2.8464, loss=-0.2545]
[Train]:  44%|████▍     | 198/448 [00:19<00:24, 10.24it/s, ce=0.0301, ear=-2.8464, loss=-0.2545]
[Train]:  44%|████▍     | 198/448 [00:19<00:24, 10.24it/s, ce=0.0300, ear=-2.8463, loss=-0.2547]
[Train]:  44%|████▍     | 198/448 [00:19<00:24, 10.24it/s, ce=0.0298, ear=-2.8463, loss=-0.2548]
[Train]:  45%|████▍     | 200/448 [00:19<00:24, 10.27it/s, ce=0.0298, ear=-2.8463, loss=-0.2548]
[Train]:  45%|████▍     | 200/448 [00:19<00:24, 10.27it/s, ce=0.0297, ear=-2.8463, loss=-0.2549]
[Train]:  45%|████▍     | 200/448 [00:19<00:24, 10.27it/s, ce=0.0296, ear=-2.8461, loss=-0.2550]
[Train]:  45%|████▌     | 202/448 [00:19<00:23, 10.29it/s, ce=0.0296, ear=-2.8461, loss=-0.2550]
[Train]:  45%|████▌     | 202/448 [00:19<00:23, 10.29it/s, ce=0.0295, ear=-2.8451, loss=-0.2550]
[Train]:  45%|████▌     | 202/448 [00:19<00:23, 10.29it/s, ce=0.0294, ear=-2.8455, loss=-0.2551]
[Train]:  46%|████▌     | 204/448 [00:19<00:23, 10.29it/s, ce=0.0294, ear=-2.8455, loss=-0.2551]
[Train]:  46%|████▌     | 204/448 [00:19<00:23, 10.29it/s, ce=0.0293, ear=-2.8455, loss=-0.2553]
[Train]:  46%|████▌     | 204/448 [00:19<00:23, 10.29it/s, ce=0.0293, ear=-2.8455, loss=-0.2553]
[Train]:  46%|████▌     | 206/448 [00:19<00:23, 10.28it/s, ce=0.0293, ear=-2.8455, loss=-0.2553]
[Train]:  46%|████▌     | 206/448 [00:19<00:23, 10.28it/s, ce=0.0292, ear=-2.8445, loss=-0.2552]
[Train]:  46%|████▌     | 206/448 [00:20<00:23, 10.28it/s, ce=0.0292, ear=-2.8444, loss=-0.2553]
[Train]:  46%|████▋     | 208/448 [00:20<00:23, 10.20it/s, ce=0.0292, ear=-2.8444, loss=-0.2553]
[Train]:  46%|████▋     | 208/448 [00:20<00:23, 10.20it/s, ce=0.0292, ear=-2.8445, loss=-0.2553]
[Train]:  46%|████▋     | 208/448 [00:20<00:23, 10.20it/s, ce=0.0291, ear=-2.8452, loss=-0.2555]
[Train]:  47%|████▋     | 210/448 [00:20<00:23, 10.18it/s, ce=0.0291, ear=-2.8452, loss=-0.2555]
[Train]:  47%|████▋     | 210/448 [00:20<00:23, 10.18it/s, ce=0.0291, ear=-2.8447, loss=-0.2553]
[Train]:  47%|████▋     | 210/448 [00:20<00:23, 10.18it/s, ce=0.0292, ear=-2.8450, loss=-0.2553]
[Train]:  47%|████▋     | 212/448 [00:20<00:22, 10.30it/s, ce=0.0292, ear=-2.8450, loss=-0.2553]
[Train]:  47%|████▋     | 212/448 [00:20<00:22, 10.30it/s, ce=0.0291, ear=-2.8448, loss=-0.2553]
[Train]:  47%|████▋     | 212/448 [00:20<00:22, 10.30it/s, ce=0.0291, ear=-2.8453, loss=-0.2555]
[Train]:  48%|████▊     | 214/448 [00:20<00:22, 10.38it/s, ce=0.0291, ear=-2.8453, loss=-0.2555]
[Train]:  48%|████▊     | 214/448 [00:20<00:22, 10.38it/s, ce=0.0289, ear=-2.8449, loss=-0.2556]
[Train]:  48%|████▊     | 214/448 [00:20<00:22, 10.38it/s, ce=0.0295, ear=-2.8446, loss=-0.2550]
[Train]:  48%|████▊     | 216/448 [00:20<00:22, 10.20it/s, ce=0.0295, ear=-2.8446, loss=-0.2550]
[Train]:  48%|████▊     | 216/448 [00:20<00:22, 10.20it/s, ce=0.0306, ear=-2.8452, loss=-0.2539]
[Train]:  48%|████▊     | 216/448 [00:21<00:22, 10.20it/s, ce=0.0308, ear=-2.8443, loss=-0.2536]
[Train]:  49%|████▊     | 218/448 [00:21<00:22, 10.18it/s, ce=0.0308, ear=-2.8443, loss=-0.2536]
[Train]:  49%|████▊     | 218/448 [00:21<00:22, 10.18it/s, ce=0.0308, ear=-2.8440, loss=-0.2536]
[Train]:  49%|████▊     | 218/448 [00:21<00:22, 10.18it/s, ce=0.0307, ear=-2.8446, loss=-0.2538]
[Train]:  49%|████▉     | 220/448 [00:21<00:22, 10.22it/s, ce=0.0307, ear=-2.8446, loss=-0.2538]
[Train]:  49%|████▉     | 220/448 [00:21<00:22, 10.22it/s, ce=0.0312, ear=-2.8451, loss=-0.2533]
[Train]:  49%|████▉     | 220/448 [00:21<00:22, 10.22it/s, ce=0.0311, ear=-2.8449, loss=-0.2534]
[Train]:  50%|████▉     | 222/448 [00:21<00:22, 10.25it/s, ce=0.0311, ear=-2.8449, loss=-0.2534]
[Train]:  50%|████▉     | 222/448 [00:21<00:22, 10.25it/s, ce=0.0310, ear=-2.8441, loss=-0.2534]
[Train]:  50%|████▉     | 222/448 [00:21<00:22, 10.25it/s, ce=0.0309, ear=-2.8440, loss=-0.2535]
[Train]:  50%|█████     | 224/448 [00:21<00:21, 10.23it/s, ce=0.0309, ear=-2.8440, loss=-0.2535]
[Train]:  50%|█████     | 224/448 [00:21<00:21, 10.23it/s, ce=0.0308, ear=-2.8440, loss=-0.2536]
[Train]:  50%|█████     | 224/448 [00:21<00:21, 10.23it/s, ce=0.0307, ear=-2.8447, loss=-0.2538]
[Train]:  50%|█████     | 226/448 [00:21<00:21, 10.22it/s, ce=0.0307, ear=-2.8447, loss=-0.2538]
[Train]:  50%|█████     | 226/448 [00:21<00:21, 10.22it/s, ce=0.0305, ear=-2.8452, loss=-0.2540]
[Train]:  50%|█████     | 226/448 [00:22<00:21, 10.22it/s, ce=0.0304, ear=-2.8454, loss=-0.2541]
[Train]:  51%|█████     | 228/448 [00:22<00:21, 10.17it/s, ce=0.0304, ear=-2.8454, loss=-0.2541]
[Train]:  51%|█████     | 228/448 [00:22<00:21, 10.17it/s, ce=0.0303, ear=-2.8453, loss=-0.2542]
[Train]:  51%|█████     | 228/448 [00:22<00:21, 10.17it/s, ce=0.0320, ear=-2.8459, loss=-0.2526]
[Train]:  51%|█████▏    | 230/448 [00:22<00:21, 10.21it/s, ce=0.0320, ear=-2.8459, loss=-0.2526]
[Train]:  51%|█████▏    | 230/448 [00:22<00:21, 10.21it/s, ce=0.0320, ear=-2.8462, loss=-0.2526]
[Train]:  51%|█████▏    | 230/448 [00:22<00:21, 10.21it/s, ce=0.0319, ear=-2.8465, loss=-0.2528]
[Train]:  52%|█████▏    | 232/448 [00:22<00:21, 10.25it/s, ce=0.0319, ear=-2.8465, loss=-0.2528]
[Train]:  52%|█████▏    | 232/448 [00:22<00:21, 10.25it/s, ce=0.0318, ear=-2.8466, loss=-0.2529]
[Train]:  52%|█████▏    | 232/448 [00:22<00:21, 10.25it/s, ce=0.0318, ear=-2.8456, loss=-0.2528]
[Train]:  52%|█████▏    | 234/448 [00:22<00:20, 10.28it/s, ce=0.0318, ear=-2.8456, loss=-0.2528]
[Train]:  52%|█████▏    | 234/448 [00:22<00:20, 10.28it/s, ce=0.0317, ear=-2.8461, loss=-0.2529]
[Train]:  52%|█████▏    | 234/448 [00:22<00:20, 10.28it/s, ce=0.0316, ear=-2.8462, loss=-0.2530]
[Train]:  53%|█████▎    | 236/448 [00:22<00:20, 10.27it/s, ce=0.0316, ear=-2.8462, loss=-0.2530]
[Train]:  53%|█████▎    | 236/448 [00:22<00:20, 10.27it/s, ce=0.0315, ear=-2.8461, loss=-0.2531]
[Train]:  53%|█████▎    | 236/448 [00:23<00:20, 10.27it/s, ce=0.0313, ear=-2.8459, loss=-0.2533]
[Train]:  53%|█████▎    | 238/448 [00:23<00:20, 10.11it/s, ce=0.0313, ear=-2.8459, loss=-0.2533]
[Train]:  53%|█████▎    | 238/448 [00:23<00:20, 10.11it/s, ce=0.0313, ear=-2.8455, loss=-0.2533]
[Train]:  53%|█████▎    | 238/448 [00:23<00:20, 10.11it/s, ce=0.0313, ear=-2.8453, loss=-0.2532]
[Train]:  54%|█████▎    | 240/448 [00:23<00:20, 10.12it/s, ce=0.0313, ear=-2.8453, loss=-0.2532]
[Train]:  54%|█████▎    | 240/448 [00:23<00:20, 10.12it/s, ce=0.0316, ear=-2.8456, loss=-0.2530]
[Train]:  54%|█████▎    | 240/448 [00:23<00:20, 10.12it/s, ce=0.0316, ear=-2.8468, loss=-0.2531]
[Train]:  54%|█████▍    | 242/448 [00:23<00:20, 10.16it/s, ce=0.0316, ear=-2.8468, loss=-0.2531]
[Train]:  54%|█████▍    | 242/448 [00:23<00:20, 10.16it/s, ce=0.0315, ear=-2.8473, loss=-0.2532]
[Train]:  54%|█████▍    | 242/448 [00:23<00:20, 10.16it/s, ce=0.0314, ear=-2.8480, loss=-0.2534]
[Train]:  54%|█████▍    | 244/448 [00:23<00:19, 10.21it/s, ce=0.0314, ear=-2.8480, loss=-0.2534]
[Train]:  54%|█████▍    | 244/448 [00:23<00:19, 10.21it/s, ce=0.0314, ear=-2.8483, loss=-0.2534]
[Train]:  54%|█████▍    | 244/448 [00:23<00:19, 10.21it/s, ce=0.0313, ear=-2.8487, loss=-0.2535]
[Train]:  55%|█████▍    | 246/448 [00:23<00:19, 10.23it/s, ce=0.0313, ear=-2.8487, loss=-0.2535]
[Train]:  55%|█████▍    | 246/448 [00:23<00:19, 10.23it/s, ce=0.0313, ear=-2.8490, loss=-0.2536]
[Train]:  55%|█████▍    | 246/448 [00:23<00:19, 10.23it/s, ce=0.0312, ear=-2.8491, loss=-0.2537]
[Train]:  55%|█████▌    | 248/448 [00:23<00:19, 10.21it/s, ce=0.0312, ear=-2.8491, loss=-0.2537]
[Train]:  55%|█████▌    | 248/448 [00:24<00:19, 10.21it/s, ce=0.0312, ear=-2.8494, loss=-0.2538]
[Train]:  55%|█████▌    | 248/448 [00:24<00:19, 10.21it/s, ce=0.0311, ear=-2.8497, loss=-0.2539]
[Train]:  56%|█████▌    | 250/448 [00:24<00:19, 10.25it/s, ce=0.0311, ear=-2.8497, loss=-0.2539]
[Train]:  56%|█████▌    | 250/448 [00:24<00:19, 10.25it/s, ce=0.0310, ear=-2.8491, loss=-0.2540]
[Train]:  56%|█████▌    | 250/448 [00:24<00:19, 10.25it/s, ce=0.0310, ear=-2.8498, loss=-0.2539]
[Train]:  56%|█████▋    | 252/448 [00:24<00:19, 10.14it/s, ce=0.0310, ear=-2.8498, loss=-0.2539]
[Train]:  56%|█████▋    | 252/448 [00:24<00:19, 10.14it/s, ce=0.0325, ear=-2.8497, loss=-0.2525]
[Train]:  56%|█████▋    | 252/448 [00:24<00:19, 10.14it/s, ce=0.0323, ear=-2.8498, loss=-0.2526]
[Train]:  57%|█████▋    | 254/448 [00:24<00:19, 10.09it/s, ce=0.0323, ear=-2.8498, loss=-0.2526]
[Train]:  57%|█████▋    | 254/448 [00:24<00:19, 10.09it/s, ce=0.0324, ear=-2.8500, loss=-0.2526]
[Train]:  57%|█████▋    | 254/448 [00:24<00:19, 10.09it/s, ce=0.0323, ear=-2.8495, loss=-0.2527]
[Train]:  57%|█████▋    | 256/448 [00:24<00:19, 10.03it/s, ce=0.0323, ear=-2.8495, loss=-0.2527]
[Train]:  57%|█████▋    | 256/448 [00:24<00:19, 10.03it/s, ce=0.0324, ear=-2.8492, loss=-0.2525]
[Train]:  57%|█████▋    | 256/448 [00:24<00:19, 10.03it/s, ce=0.0323, ear=-2.8492, loss=-0.2527]
[Train]:  58%|█████▊    | 258/448 [00:24<00:18, 10.18it/s, ce=0.0323, ear=-2.8492, loss=-0.2527]
[Train]:  58%|█████▊    | 258/448 [00:25<00:18, 10.18it/s, ce=0.0322, ear=-2.8496, loss=-0.2527]
[Train]:  58%|█████▊    | 258/448 [00:25<00:18, 10.18it/s, ce=0.0322, ear=-2.8496, loss=-0.2528]
[Train]:  58%|█████▊    | 260/448 [00:25<00:18, 10.19it/s, ce=0.0322, ear=-2.8496, loss=-0.2528]
[Train]:  58%|█████▊    | 260/448 [00:25<00:18, 10.19it/s, ce=0.0321, ear=-2.8499, loss=-0.2528]
[Train]:  58%|█████▊    | 260/448 [00:25<00:18, 10.19it/s, ce=0.0320, ear=-2.8491, loss=-0.2529]
[Train]:  58%|█████▊    | 262/448 [00:25<00:18, 10.17it/s, ce=0.0320, ear=-2.8491, loss=-0.2529]
[Train]:  58%|█████▊    | 262/448 [00:25<00:18, 10.17it/s, ce=0.0320, ear=-2.8498, loss=-0.2530]
[Train]:  58%|█████▊    | 262/448 [00:25<00:18, 10.17it/s, ce=0.0321, ear=-2.8497, loss=-0.2529]
[Train]:  59%|█████▉    | 264/448 [00:25<00:18, 10.15it/s, ce=0.0321, ear=-2.8497, loss=-0.2529]
[Train]:  59%|█████▉    | 264/448 [00:25<00:18, 10.15it/s, ce=0.0320, ear=-2.8500, loss=-0.2530]
[Train]:  59%|█████▉    | 264/448 [00:25<00:18, 10.15it/s, ce=0.0321, ear=-2.8497, loss=-0.2529]
[Train]:  59%|█████▉    | 266/448 [00:25<00:18, 10.01it/s, ce=0.0321, ear=-2.8497, loss=-0.2529]
[Train]:  59%|█████▉    | 266/448 [00:25<00:18, 10.01it/s, ce=0.0323, ear=-2.8496, loss=-0.2526]
[Train]:  59%|█████▉    | 266/448 [00:25<00:18, 10.01it/s, ce=0.0324, ear=-2.8495, loss=-0.2525]
[Train]:  60%|█████▉    | 268/448 [00:25<00:17, 10.04it/s, ce=0.0324, ear=-2.8495, loss=-0.2525]
[Train]:  60%|█████▉    | 268/448 [00:26<00:17, 10.04it/s, ce=0.0323, ear=-2.8504, loss=-0.2527]
[Train]:  60%|█████▉    | 268/448 [00:26<00:17, 10.04it/s, ce=0.0323, ear=-2.8507, loss=-0.2528]
[Train]:  60%|██████    | 270/448 [00:26<00:17, 10.13it/s, ce=0.0323, ear=-2.8507, loss=-0.2528]
[Train]:  60%|██████    | 270/448 [00:26<00:17, 10.13it/s, ce=0.0322, ear=-2.8507, loss=-0.2528]
[Train]:  60%|██████    | 270/448 [00:26<00:17, 10.13it/s, ce=0.0322, ear=-2.8507, loss=-0.2529]
[Train]:  61%|██████    | 272/448 [00:26<00:17, 10.18it/s, ce=0.0322, ear=-2.8507, loss=-0.2529]
[Train]:  61%|██████    | 272/448 [00:26<00:17, 10.18it/s, ce=0.0324, ear=-2.8509, loss=-0.2527]
[Train]:  61%|██████    | 272/448 [00:26<00:17, 10.18it/s, ce=0.0322, ear=-2.8499, loss=-0.2527]
[Train]:  61%|██████    | 274/448 [00:26<00:17, 10.17it/s, ce=0.0322, ear=-2.8499, loss=-0.2527]
[Train]:  61%|██████    | 274/448 [00:26<00:17, 10.17it/s, ce=0.0322, ear=-2.8499, loss=-0.2528]
[Train]:  61%|██████    | 274/448 [00:26<00:17, 10.17it/s, ce=0.0321, ear=-2.8487, loss=-0.2528]
[Train]:  62%|██████▏   | 276/448 [00:26<00:17, 10.03it/s, ce=0.0321, ear=-2.8487, loss=-0.2528]
[Train]:  62%|██████▏   | 276/448 [00:26<00:17, 10.03it/s, ce=0.0323, ear=-2.8490, loss=-0.2526]
[Train]:  62%|██████▏   | 276/448 [00:26<00:17, 10.03it/s, ce=0.0324, ear=-2.8496, loss=-0.2525]
[Train]:  62%|██████▏   | 278/448 [00:26<00:16, 10.13it/s, ce=0.0324, ear=-2.8496, loss=-0.2525]
[Train]:  62%|██████▏   | 278/448 [00:27<00:16, 10.13it/s, ce=0.0325, ear=-2.8502, loss=-0.2525]
[Train]:  62%|██████▏   | 278/448 [00:27<00:16, 10.13it/s, ce=0.0324, ear=-2.8504, loss=-0.2527]
[Train]:  62%|██████▎   | 280/448 [00:27<00:16, 10.19it/s, ce=0.0324, ear=-2.8504, loss=-0.2527]
[Train]:  62%|██████▎   | 280/448 [00:27<00:16, 10.19it/s, ce=0.0323, ear=-2.8502, loss=-0.2527]
[Train]:  62%|██████▎   | 280/448 [00:27<00:16, 10.19it/s, ce=0.0322, ear=-2.8508, loss=-0.2529]
[Train]:  63%|██████▎   | 282/448 [00:27<00:16, 10.24it/s, ce=0.0322, ear=-2.8508, loss=-0.2529]
[Train]:  63%|██████▎   | 282/448 [00:27<00:16, 10.24it/s, ce=0.0321, ear=-2.8503, loss=-0.2529]
[Train]:  63%|██████▎   | 282/448 [00:27<00:16, 10.24it/s, ce=0.0320, ear=-2.8499, loss=-0.2529]
[Train]:  63%|██████▎   | 284/448 [00:27<00:16, 10.18it/s, ce=0.0320, ear=-2.8499, loss=-0.2529]
[Train]:  63%|██████▎   | 284/448 [00:27<00:16, 10.18it/s, ce=0.0322, ear=-2.8505, loss=-0.2528]
[Train]:  63%|██████▎   | 284/448 [00:27<00:16, 10.18it/s, ce=0.0327, ear=-2.8506, loss=-0.2524]
[Train]:  64%|██████▍   | 286/448 [00:27<00:16, 10.05it/s, ce=0.0327, ear=-2.8506, loss=-0.2524]
[Train]:  64%|██████▍   | 286/448 [00:27<00:16, 10.05it/s, ce=0.0326, ear=-2.8504, loss=-0.2524]
[Train]:  64%|██████▍   | 286/448 [00:27<00:16, 10.05it/s, ce=0.0326, ear=-2.8502, loss=-0.2524]
[Train]:  64%|██████▍   | 288/448 [00:27<00:15, 10.12it/s, ce=0.0326, ear=-2.8502, loss=-0.2524]
[Train]:  64%|██████▍   | 288/448 [00:28<00:15, 10.12it/s, ce=0.0325, ear=-2.8495, loss=-0.2525]
[Train]:  64%|██████▍   | 288/448 [00:28<00:15, 10.12it/s, ce=0.0325, ear=-2.8497, loss=-0.2525]
[Train]:  65%|██████▍   | 290/448 [00:28<00:15, 10.18it/s, ce=0.0325, ear=-2.8497, loss=-0.2525]
[Train]:  65%|██████▍   | 290/448 [00:28<00:15, 10.18it/s, ce=0.0325, ear=-2.8502, loss=-0.2525]
[Train]:  65%|██████▍   | 290/448 [00:28<00:15, 10.18it/s, ce=0.0324, ear=-2.8503, loss=-0.2526]
[Train]:  65%|██████▌   | 292/448 [00:28<00:15, 10.22it/s, ce=0.0324, ear=-2.8503, loss=-0.2526]
[Train]:  65%|██████▌   | 292/448 [00:28<00:15, 10.22it/s, ce=0.0323, ear=-2.8499, loss=-0.2527]
[Train]:  65%|██████▌   | 292/448 [00:28<00:15, 10.22it/s, ce=0.0322, ear=-2.8495, loss=-0.2527]
[Train]:  66%|██████▌   | 294/448 [00:28<00:15, 10.17it/s, ce=0.0322, ear=-2.8495, loss=-0.2527]
[Train]:  66%|██████▌   | 294/448 [00:28<00:15, 10.17it/s, ce=0.0321, ear=-2.8499, loss=-0.2529]
[Train]:  66%|██████▌   | 294/448 [00:28<00:15, 10.17it/s, ce=0.0320, ear=-2.8499, loss=-0.2530]
[Train]:  66%|██████▌   | 296/448 [00:28<00:15,  9.96it/s, ce=0.0320, ear=-2.8499, loss=-0.2530]
[Train]:  66%|██████▌   | 296/448 [00:28<00:15,  9.96it/s, ce=0.0319, ear=-2.8493, loss=-0.2530]
[Train]:  66%|██████▌   | 296/448 [00:28<00:15,  9.96it/s, ce=0.0318, ear=-2.8492, loss=-0.2531]
[Train]:  67%|██████▋   | 298/448 [00:28<00:14, 10.05it/s, ce=0.0318, ear=-2.8492, loss=-0.2531]
[Train]:  67%|██████▋   | 298/448 [00:29<00:14, 10.05it/s, ce=0.0318, ear=-2.8490, loss=-0.2531]
[Train]:  67%|██████▋   | 298/448 [00:29<00:14, 10.05it/s, ce=0.0318, ear=-2.8491, loss=-0.2531]
[Train]:  67%|██████▋   | 300/448 [00:29<00:14, 10.10it/s, ce=0.0318, ear=-2.8491, loss=-0.2531]
[Train]:  67%|██████▋   | 300/448 [00:29<00:14, 10.10it/s, ce=0.0317, ear=-2.8494, loss=-0.2532]
[Train]:  67%|██████▋   | 300/448 [00:29<00:14, 10.10it/s, ce=0.0316, ear=-2.8488, loss=-0.2532]
[Train]:  67%|██████▋   | 302/448 [00:29<00:14, 10.13it/s, ce=0.0316, ear=-2.8488, loss=-0.2532]
