
>>> [1/63] EAR | hatexplain | seed=42
[Train]:  28%|██▊       | 268/962 [00:26<01:05, 10.67it/s, ce=0.1580, ear=-3.0533, loss=-0.1473]
[Train]:  28%|██▊       | 268/962 [00:26<01:05, 10.67it/s, ce=0.1585, ear=-3.0536, loss=-0.1469]
[Train]:  28%|██▊       | 270/962 [00:26<01:04, 10.75it/s, ce=0.1585, ear=-3.0536, loss=-0.1469]
[Train]:  28%|██▊       | 270/962 [00:26<01:04, 10.75it/s, ce=0.1582, ear=-3.0542, loss=-0.1472]
[Train]:  28%|██▊       | 270/962 [00:26<01:04, 10.75it/s, ce=0.1583, ear=-3.0539, loss=-0.1470]
[Train]:  28%|██▊       | 272/962 [00:26<01:04, 10.78it/s, ce=0.1583, ear=-3.0539, loss=-0.1470]
[Train]:  28%|██▊       | 272/962 [00:27<01:04, 10.78it/s, ce=0.1578, ear=-3.0542, loss=-0.1476]
[Train]:  28%|██▊       | 272/962 [00:27<01:04, 10.78it/s, ce=0.1575, ear=-3.0546, loss=-0.1479]
[Train]:  28%|██▊       | 274/962 [00:27<01:03, 10.75it/s, ce=0.1575, ear=-3.0546, loss=-0.1479]
[Train]:  28%|██▊       | 274/962 [00:27<01:03, 10.75it/s, ce=0.1577, ear=-3.0547, loss=-0.1477]
[Train]:  28%|██▊       | 274/962 [00:27<01:03, 10.75it/s, ce=0.1586, ear=-3.0545, loss=-0.1469]
[Train]:  29%|██▊       | 276/962 [00:27<01:05, 10.43it/s, ce=0.1586, ear=-3.0545, loss=-0.1469]
[Train]:  29%|██▊       | 276/962 [00:27<01:05, 10.43it/s, ce=0.1594, ear=-3.0548, loss=-0.1461]
[Train]:  29%|██▊       | 276/962 [00:27<01:05, 10.43it/s, ce=0.1593, ear=-3.0555, loss=-0.1463]
[Train]:  29%|██▉       | 278/962 [00:27<01:04, 10.54it/s, ce=0.1593, ear=-3.0555, loss=-0.1463]
[Train]:  29%|██▉       | 278/962 [00:27<01:04, 10.54it/s, ce=0.1593, ear=-3.0557, loss=-0.1463]
[Train]:  29%|██▉       | 278/962 [00:27<01:04, 10.54it/s, ce=0.1593, ear=-3.0556, loss=-0.1463]
[Train]:  29%|██▉       | 280/962 [00:27<01:04, 10.59it/s, ce=0.1593, ear=-3.0556, loss=-0.1463]
[Train]:  29%|██▉       | 280/962 [00:27<01:04, 10.59it/s, ce=0.1595, ear=-3.0555, loss=-0.1460]
[Train]:  29%|██▉       | 280/962 [00:27<01:04, 10.59it/s, ce=0.1594, ear=-3.0551, loss=-0.1461]
[Train]:  29%|██▉       | 282/962 [00:27<01:03, 10.66it/s, ce=0.1594, ear=-3.0551, loss=-0.1461]
[Train]:  29%|██▉       | 282/962 [00:28<01:03, 10.66it/s, ce=0.1595, ear=-3.0548, loss=-0.1460]
[Train]:  29%|██▉       | 282/962 [00:28<01:03, 10.66it/s, ce=0.1596, ear=-3.0551, loss=-0.1459]
[Train]:  30%|██▉       | 284/962 [00:28<01:03, 10.65it/s, ce=0.1596, ear=-3.0551, loss=-0.1459]
[Train]:  30%|██▉       | 284/962 [00:28<01:03, 10.65it/s, ce=0.1594, ear=-3.0554, loss=-0.1462]
[Train]:  30%|██▉       | 284/962 [00:28<01:03, 10.65it/s, ce=0.1595, ear=-3.0549, loss=-0.1460]
[Train]:  30%|██▉       | 286/962 [00:28<01:05, 10.39it/s, ce=0.1595, ear=-3.0549, loss=-0.1460]
[Train]:  30%|██▉       | 286/962 [00:28<01:05, 10.39it/s, ce=0.1602, ear=-3.0547, loss=-0.1452]
[Train]:  30%|██▉       | 286/962 [00:28<01:05, 10.39it/s, ce=0.1599, ear=-3.0541, loss=-0.1455]
[Train]:  30%|██▉       | 288/962 [00:28<01:04, 10.44it/s, ce=0.1599, ear=-3.0541, loss=-0.1455]
[Train]:  30%|██▉       | 288/962 [00:28<01:04, 10.44it/s, ce=0.1600, ear=-3.0548, loss=-0.1455]
[Train]:  30%|██▉       | 288/962 [00:28<01:04, 10.44it/s, ce=0.1596, ear=-3.0557, loss=-0.1460]
[Train]:  30%|███       | 290/962 [00:28<01:03, 10.57it/s, ce=0.1596, ear=-3.0557, loss=-0.1460]
[Train]:  30%|███       | 290/962 [00:28<01:03, 10.57it/s, ce=0.1593, ear=-3.0548, loss=-0.1462]
[Train]:  30%|███       | 290/962 [00:28<01:03, 10.57it/s, ce=0.1589, ear=-3.0550, loss=-0.1466]
[Train]:  30%|███       | 292/962 [00:28<01:02, 10.67it/s, ce=0.1589, ear=-3.0550, loss=-0.1466]
[Train]:  30%|███       | 292/962 [00:28<01:02, 10.67it/s, ce=0.1585, ear=-3.0559, loss=-0.1471]
[Train]:  30%|███       | 292/962 [00:29<01:02, 10.67it/s, ce=0.1581, ear=-3.0559, loss=-0.1475]
[Train]:  31%|███       | 294/962 [00:29<01:02, 10.69it/s, ce=0.1581, ear=-3.0559, loss=-0.1475]
[Train]:  31%|███       | 294/962 [00:29<01:02, 10.69it/s, ce=0.1580, ear=-3.0544, loss=-0.1474]
[Train]:  31%|███       | 294/962 [00:29<01:02, 10.69it/s, ce=0.1579, ear=-3.0547, loss=-0.1476]
[Train]:  31%|███       | 296/962 [00:29<01:03, 10.50it/s, ce=0.1579, ear=-3.0547, loss=-0.1476]
[Train]:  31%|███       | 296/962 [00:29<01:03, 10.50it/s, ce=0.1579, ear=-3.0554, loss=-0.1476]
[Train]:  31%|███       | 296/962 [00:29<01:03, 10.50it/s, ce=0.1582, ear=-3.0552, loss=-0.1473]
[Train]:  31%|███       | 298/962 [00:29<01:02, 10.60it/s, ce=0.1582, ear=-3.0552, loss=-0.1473]
[Train]:  31%|███       | 298/962 [00:29<01:02, 10.60it/s, ce=0.1578, ear=-3.0548, loss=-0.1477]
[Train]:  31%|███       | 298/962 [00:29<01:02, 10.60it/s, ce=0.1576, ear=-3.0541, loss=-0.1478]
[Train]:  31%|███       | 300/962 [00:29<01:02, 10.58it/s, ce=0.1576, ear=-3.0541, loss=-0.1478]
[Train]:  31%|███       | 300/962 [00:29<01:02, 10.58it/s, ce=0.1600, ear=-3.0538, loss=-0.1454]
[Train]:  31%|███       | 300/962 [00:29<01:02, 10.58it/s, ce=0.1596, ear=-3.0536, loss=-0.1458]
[Train]:  31%|███▏      | 302/962 [00:29<01:02, 10.63it/s, ce=0.1596, ear=-3.0536, loss=-0.1458]
[Train]:  31%|███▏      | 302/962 [00:29<01:02, 10.63it/s, ce=0.1594, ear=-3.0535, loss=-0.1459]
[Train]:  31%|███▏      | 302/962 [00:30<01:02, 10.63it/s, ce=0.1591, ear=-3.0540, loss=-0.1463]
[Train]:  32%|███▏      | 304/962 [00:30<01:02, 10.56it/s, ce=0.1591, ear=-3.0540, loss=-0.1463]
[Train]:  32%|███▏      | 304/962 [00:30<01:02, 10.56it/s, ce=0.1588, ear=-3.0537, loss=-0.1465]
[Train]:  32%|███▏      | 304/962 [00:30<01:02, 10.56it/s, ce=0.1595, ear=-3.0533, loss=-0.1458]
[Train]:  32%|███▏      | 306/962 [00:30<01:02, 10.54it/s, ce=0.1595, ear=-3.0533, loss=-0.1458]
[Train]:  32%|███▏      | 306/962 [00:30<01:02, 10.54it/s, ce=0.1592, ear=-3.0538, loss=-0.1462]
[Train]:  32%|███▏      | 306/962 [00:30<01:02, 10.54it/s, ce=0.1591, ear=-3.0554, loss=-0.1464]
[Train]:  32%|███▏      | 308/962 [00:30<01:01, 10.55it/s, ce=0.1591, ear=-3.0554, loss=-0.1464]
[Train]:  32%|███▏      | 308/962 [00:30<01:01, 10.55it/s, ce=0.1588, ear=-3.0555, loss=-0.1468]
[Train]:  32%|███▏      | 308/962 [00:30<01:01, 10.55it/s, ce=0.1587, ear=-3.0555, loss=-0.1469]
[Train]:  32%|███▏      | 310/962 [00:30<01:01, 10.55it/s, ce=0.1587, ear=-3.0555, loss=-0.1469]
[Train]:  32%|███▏      | 310/962 [00:30<01:01, 10.55it/s, ce=0.1584, ear=-3.0560, loss=-0.1472]
[Train]:  32%|███▏      | 310/962 [00:30<01:01, 10.55it/s, ce=0.1586, ear=-3.0559, loss=-0.1470]
[Train]:  32%|███▏      | 312/962 [00:30<01:01, 10.64it/s, ce=0.1586, ear=-3.0559, loss=-0.1470]
[Train]:  32%|███▏      | 312/962 [00:30<01:01, 10.64it/s, ce=0.1586, ear=-3.0555, loss=-0.1469]
[Train]:  32%|███▏      | 312/962 [00:30<01:01, 10.64it/s, ce=0.1600, ear=-3.0552, loss=-0.1455]
[Train]:  33%|███▎      | 314/962 [00:30<01:01, 10.51it/s, ce=0.1600, ear=-3.0552, loss=-0.1455]
[Train]:  33%|███▎      | 314/962 [00:31<01:01, 10.51it/s, ce=0.1606, ear=-3.0554, loss=-0.1450]
[Train]:  33%|███▎      | 314/962 [00:31<01:01, 10.51it/s, ce=0.1611, ear=-3.0544, loss=-0.1443]
[Train]:  33%|███▎      | 316/962 [00:31<01:00, 10.60it/s, ce=0.1611, ear=-3.0544, loss=-0.1443]
[Train]:  33%|███▎      | 316/962 [00:31<01:00, 10.60it/s, ce=0.1617, ear=-3.0545, loss=-0.1438]
[Train]:  33%|███▎      | 316/962 [00:31<01:00, 10.60it/s, ce=0.1621, ear=-3.0547, loss=-0.1433]
[Train]:  33%|███▎      | 318/962 [00:31<01:00, 10.69it/s, ce=0.1621, ear=-3.0547, loss=-0.1433]
[Train]:  33%|███▎      | 318/962 [00:31<01:00, 10.69it/s, ce=0.1630, ear=-3.0544, loss=-0.1424]
[Train]:  33%|███▎      | 318/962 [00:31<01:00, 10.69it/s, ce=0.1635, ear=-3.0548, loss=-0.1419]
[Train]:  33%|███▎      | 320/962 [00:31<00:59, 10.73it/s, ce=0.1635, ear=-3.0548, loss=-0.1419]
[Train]:  33%|███▎      | 320/962 [00:31<00:59, 10.73it/s, ce=0.1635, ear=-3.0546, loss=-0.1420]
[Train]:  33%|███▎      | 320/962 [00:31<00:59, 10.73it/s, ce=0.1634, ear=-3.0539, loss=-0.1420]
[Train]:  33%|███▎      | 322/962 [00:31<00:59, 10.76it/s, ce=0.1634, ear=-3.0539, loss=-0.1420]
[Train]:  33%|███▎      | 322/962 [00:31<00:59, 10.76it/s, ce=0.1632, ear=-3.0541, loss=-0.1423]
[Train]:  33%|███▎      | 322/962 [00:31<00:59, 10.76it/s, ce=0.1627, ear=-3.0542, loss=-0.1427]
[Train]:  34%|███▎      | 324/962 [00:31<01:00, 10.58it/s, ce=0.1627, ear=-3.0542, loss=-0.1427]
[Train]:  34%|███▎      | 324/962 [00:31<01:00, 10.58it/s, ce=0.1624, ear=-3.0543, loss=-0.1430]
[Train]:  34%|███▎      | 324/962 [00:32<01:00, 10.58it/s, ce=0.1622, ear=-3.0544, loss=-0.1432]
[Train]:  34%|███▍      | 326/962 [00:32<01:00, 10.59it/s, ce=0.1622, ear=-3.0544, loss=-0.1432]
[Train]:  34%|███▍      | 326/962 [00:32<01:00, 10.59it/s, ce=0.1626, ear=-3.0551, loss=-0.1430]
[Train]:  34%|███▍      | 326/962 [00:32<01:00, 10.59it/s, ce=0.1626, ear=-3.0556, loss=-0.1430]
[Train]:  34%|███▍      | 328/962 [00:32<00:59, 10.63it/s, ce=0.1626, ear=-3.0556, loss=-0.1430]
[Train]:  34%|███▍      | 328/962 [00:32<00:59, 10.63it/s, ce=0.1630, ear=-3.0554, loss=-0.1426]
[Train]:  34%|███▍      | 328/962 [00:32<00:59, 10.63it/s, ce=0.1627, ear=-3.0547, loss=-0.1428]
[Train]:  34%|███▍      | 330/962 [00:32<00:58, 10.72it/s, ce=0.1627, ear=-3.0547, loss=-0.1428]
[Train]:  34%|███▍      | 330/962 [00:32<00:58, 10.72it/s, ce=0.1626, ear=-3.0545, loss=-0.1428]
[Train]:  34%|███▍      | 330/962 [00:32<00:58, 10.72it/s, ce=0.1623, ear=-3.0548, loss=-0.1432]
[Train]:  35%|███▍      | 332/962 [00:32<00:58, 10.79it/s, ce=0.1623, ear=-3.0548, loss=-0.1432]
[Train]:  35%|███▍      | 332/962 [00:32<00:58, 10.79it/s, ce=0.1623, ear=-3.0548, loss=-0.1432]
[Train]:  35%|███▍      | 332/962 [00:32<00:58, 10.79it/s, ce=0.1622, ear=-3.0547, loss=-0.1433]
[Train]:  35%|███▍      | 334/962 [00:32<00:58, 10.71it/s, ce=0.1622, ear=-3.0547, loss=-0.1433]
[Train]:  35%|███▍      | 334/962 [00:32<00:58, 10.71it/s, ce=0.1618, ear=-3.0546, loss=-0.1436]
[Train]:  35%|███▍      | 334/962 [00:33<00:58, 10.71it/s, ce=0.1615, ear=-3.0537, loss=-0.1439]
[Train]:  35%|███▍      | 336/962 [00:33<00:59, 10.56it/s, ce=0.1615, ear=-3.0537, loss=-0.1439]
[Train]:  35%|███▍      | 336/962 [00:33<00:59, 10.56it/s, ce=0.1622, ear=-3.0540, loss=-0.1432]
[Train]:  35%|███▍      | 336/962 [00:33<00:59, 10.56it/s, ce=0.1618, ear=-3.0542, loss=-0.1437]
[Train]:  35%|███▌      | 338/962 [00:33<00:58, 10.65it/s, ce=0.1618, ear=-3.0542, loss=-0.1437]
[Train]:  35%|███▌      | 338/962 [00:33<00:58, 10.65it/s, ce=0.1614, ear=-3.0544, loss=-0.1440]
[Train]:  35%|███▌      | 338/962 [00:33<00:58, 10.65it/s, ce=0.1614, ear=-3.0547, loss=-0.1440]
[Train]:  35%|███▌      | 340/962 [00:33<00:57, 10.75it/s, ce=0.1614, ear=-3.0547, loss=-0.1440]
[Train]:  35%|███▌      | 340/962 [00:33<00:57, 10.75it/s, ce=0.1615, ear=-3.0549, loss=-0.1440]
[Train]:  35%|███▌      | 340/962 [00:33<00:57, 10.75it/s, ce=0.1610, ear=-3.0553, loss=-0.1445]
[Train]:  36%|███▌      | 342/962 [00:33<00:57, 10.76it/s, ce=0.1610, ear=-3.0553, loss=-0.1445]
[Train]:  36%|███▌      | 342/962 [00:33<00:57, 10.76it/s, ce=0.1610, ear=-3.0548, loss=-0.1445]
[Train]:  36%|███▌      | 342/962 [00:33<00:57, 10.76it/s, ce=0.1614, ear=-3.0541, loss=-0.1440]
[Train]:  36%|███▌      | 344/962 [00:33<00:57, 10.72it/s, ce=0.1614, ear=-3.0541, loss=-0.1440]
[Train]:  36%|███▌      | 344/962 [00:33<00:57, 10.72it/s, ce=0.1611, ear=-3.0539, loss=-0.1442]
[Train]:  36%|███▌      | 344/962 [00:33<00:57, 10.72it/s, ce=0.1611, ear=-3.0538, loss=-0.1443]
[Train]:  36%|███▌      | 346/962 [00:33<00:58, 10.60it/s, ce=0.1611, ear=-3.0538, loss=-0.1443]
[Train]:  36%|███▌      | 346/962 [00:34<00:58, 10.60it/s, ce=0.1609, ear=-3.0538, loss=-0.1445]
[Train]:  36%|███▌      | 346/962 [00:34<00:58, 10.60it/s, ce=0.1611, ear=-3.0540, loss=-0.1443]
[Train]:  36%|███▌      | 348/962 [00:34<00:57, 10.68it/s, ce=0.1611, ear=-3.0540, loss=-0.1443]
[Train]:  36%|███▌      | 348/962 [00:34<00:57, 10.68it/s, ce=0.1608, ear=-3.0535, loss=-0.1446]
[Train]:  36%|███▌      | 348/962 [00:34<00:57, 10.68it/s, ce=0.1607, ear=-3.0537, loss=-0.1446]
[Train]:  36%|███▋      | 350/962 [00:34<00:57, 10.60it/s, ce=0.1607, ear=-3.0537, loss=-0.1446]
[Train]:  36%|███▋      | 350/962 [00:34<00:57, 10.60it/s, ce=0.1604, ear=-3.0543, loss=-0.1450]
[Train]:  36%|███▋      | 350/962 [00:34<00:57, 10.60it/s, ce=0.1602, ear=-3.0544, loss=-0.1452]
[Train]:  37%|███▋      | 352/962 [00:34<00:57, 10.58it/s, ce=0.1602, ear=-3.0544, loss=-0.1452]
[Train]:  37%|███▋      | 352/962 [00:34<00:57, 10.58it/s, ce=0.1613, ear=-3.0542, loss=-0.1442]
[Train]:  37%|███▋      | 352/962 [00:34<00:57, 10.58it/s, ce=0.1610, ear=-3.0547, loss=-0.1445]
[Train]:  37%|███▋      | 354/962 [00:34<00:58, 10.46it/s, ce=0.1610, ear=-3.0547, loss=-0.1445]
[Train]:  37%|███▋      | 354/962 [00:34<00:58, 10.46it/s, ce=0.1610, ear=-3.0547, loss=-0.1445]
[Train]:  37%|███▋      | 354/962 [00:34<00:58, 10.46it/s, ce=0.1611, ear=-3.0543, loss=-0.1444]
[Train]:  37%|███▋      | 356/962 [00:34<00:58, 10.42it/s, ce=0.1611, ear=-3.0543, loss=-0.1444]
[Train]:  37%|███▋      | 356/962 [00:35<00:58, 10.42it/s, ce=0.1607, ear=-3.0549, loss=-0.1448]
[Train]:  37%|███▋      | 356/962 [00:35<00:58, 10.42it/s, ce=0.1607, ear=-3.0548, loss=-0.1448]
[Train]:  37%|███▋      | 358/962 [00:35<00:57, 10.52it/s, ce=0.1607, ear=-3.0548, loss=-0.1448]
[Train]:  37%|███▋      | 358/962 [00:35<00:57, 10.52it/s, ce=0.1610, ear=-3.0550, loss=-0.1445]
[Train]:  37%|███▋      | 358/962 [00:35<00:57, 10.52it/s, ce=0.1608, ear=-3.0550, loss=-0.1447]
[Train]:  37%|███▋      | 360/962 [00:35<00:56, 10.59it/s, ce=0.1608, ear=-3.0550, loss=-0.1447]
[Train]:  37%|███▋      | 360/962 [00:35<00:56, 10.59it/s, ce=0.1606, ear=-3.0555, loss=-0.1449]
[Train]:  37%|███▋      | 360/962 [00:35<00:56, 10.59it/s, ce=0.1603, ear=-3.0553, loss=-0.1452]
[Train]:  38%|███▊      | 362/962 [00:35<00:57, 10.52it/s, ce=0.1603, ear=-3.0553, loss=-0.1452]
[Train]:  38%|███▊      | 362/962 [00:35<00:57, 10.52it/s, ce=0.1600, ear=-3.0552, loss=-0.1455]
[Train]:  38%|███▊      | 362/962 [00:35<00:57, 10.52it/s, ce=0.1603, ear=-3.0553, loss=-0.1452]
[Train]:  38%|███▊      | 364/962 [00:35<00:56, 10.50it/s, ce=0.1603, ear=-3.0553, loss=-0.1452]
[Train]:  38%|███▊      | 364/962 [00:35<00:56, 10.50it/s, ce=0.1601, ear=-3.0542, loss=-0.1453]
[Train]:  38%|███▊      | 364/962 [00:35<00:56, 10.50it/s, ce=0.1597, ear=-3.0540, loss=-0.1457]
[Train]:  38%|███▊      | 366/962 [00:35<00:57, 10.33it/s, ce=0.1597, ear=-3.0540, loss=-0.1457]
[Train]:  38%|███▊      | 366/962 [00:35<00:57, 10.33it/s, ce=0.1594, ear=-3.0541, loss=-0.1460]
[Train]:  38%|███▊      | 366/962 [00:36<00:57, 10.33it/s, ce=0.1595, ear=-3.0543, loss=-0.1459]
[Train]:  38%|███▊      | 368/962 [00:36<00:56, 10.47it/s, ce=0.1595, ear=-3.0543, loss=-0.1459]
[Train]:  38%|███▊      | 368/962 [00:36<00:56, 10.47it/s, ce=0.1594, ear=-3.0546, loss=-0.1460]
[Train]:  38%|███▊      | 368/962 [00:36<00:56, 10.47it/s, ce=0.1595, ear=-3.0547, loss=-0.1460]
[Train]:  38%|███▊      | 370/962 [00:36<00:56, 10.54it/s, ce=0.1595, ear=-3.0547, loss=-0.1460]
[Train]:  38%|███▊      | 370/962 [00:36<00:56, 10.54it/s, ce=0.1597, ear=-3.0549, loss=-0.1458]
[Train]:  38%|███▊      | 370/962 [00:36<00:56, 10.54it/s, ce=0.1601, ear=-3.0554, loss=-0.1455]
[Train]:  39%|███▊      | 372/962 [00:36<00:56, 10.47it/s, ce=0.1601, ear=-3.0554, loss=-0.1455]
[Train]:  39%|███▊      | 372/962 [00:36<00:56, 10.47it/s, ce=0.1599, ear=-3.0557, loss=-0.1457]
[Train]:  39%|███▊      | 372/962 [00:36<00:56, 10.47it/s, ce=0.1595, ear=-3.0564, loss=-0.1461]
[Train]:  39%|███▉      | 374/962 [00:36<00:56, 10.40it/s, ce=0.1595, ear=-3.0564, loss=-0.1461]
[Train]:  39%|███▉      | 374/962 [00:36<00:56, 10.40it/s, ce=0.1594, ear=-3.0570, loss=-0.1463]
[Train]:  39%|███▉      | 374/962 [00:36<00:56, 10.40it/s, ce=0.1600, ear=-3.0573, loss=-0.1457]
[Train]:  39%|███▉      | 376/962 [00:36<00:56, 10.30it/s, ce=0.1600, ear=-3.0573, loss=-0.1457]
[Train]:  39%|███▉      | 376/962 [00:36<00:56, 10.30it/s, ce=0.1603, ear=-3.0561, loss=-0.1453]
[Train]:  39%|███▉      | 376/962 [00:37<00:56, 10.30it/s, ce=0.1605, ear=-3.0559, loss=-0.1450]
[Train]:  39%|███▉      | 378/962 [00:37<00:55, 10.49it/s, ce=0.1605, ear=-3.0559, loss=-0.1450]
[Train]:  39%|███▉      | 378/962 [00:37<00:55, 10.49it/s, ce=0.1609, ear=-3.0558, loss=-0.1447]
[Train]:  39%|███▉      | 378/962 [00:37<00:55, 10.49it/s, ce=0.1606, ear=-3.0558, loss=-0.1449]
[Train]:  40%|███▉      | 380/962 [00:37<00:54, 10.64it/s, ce=0.1606, ear=-3.0558, loss=-0.1449]
[Train]:  40%|███▉      | 380/962 [00:37<00:54, 10.64it/s, ce=0.1603, ear=-3.0557, loss=-0.1453]
[Train]:  40%|███▉      | 380/962 [00:37<00:54, 10.64it/s, ce=0.1604, ear=-3.0557, loss=-0.1452]
[Train]:  40%|███▉      | 382/962 [00:37<00:54, 10.72it/s, ce=0.1604, ear=-3.0557, loss=-0.1452]
[Train]:  40%|███▉      | 382/962 [00:37<00:54, 10.72it/s, ce=0.1607, ear=-3.0558, loss=-0.1448]
[Train]:  40%|███▉      | 382/962 [00:37<00:54, 10.72it/s, ce=0.1608, ear=-3.0556, loss=-0.1448]
[Train]:  40%|███▉      | 384/962 [00:37<00:53, 10.72it/s, ce=0.1608, ear=-3.0556, loss=-0.1448]
[Train]:  40%|███▉      | 384/962 [00:37<00:53, 10.72it/s, ce=0.1607, ear=-3.0557, loss=-0.1449]
[Train]:  40%|███▉      | 384/962 [00:37<00:53, 10.72it/s, ce=0.1605, ear=-3.0556, loss=-0.1451]
[Train]:  40%|████      | 386/962 [00:37<00:54, 10.55it/s, ce=0.1605, ear=-3.0556, loss=-0.1451]
[Train]:  40%|████      | 386/962 [00:37<00:54, 10.55it/s, ce=0.1603, ear=-3.0557, loss=-0.1453]
[Train]:  40%|████      | 386/962 [00:37<00:54, 10.55it/s, ce=0.1601, ear=-3.0565, loss=-0.1455]
[Train]:  40%|████      | 388/962 [00:37<00:53, 10.64it/s, ce=0.1601, ear=-3.0565, loss=-0.1455]
[Train]:  40%|████      | 388/962 [00:38<00:53, 10.64it/s, ce=0.1600, ear=-3.0563, loss=-0.1456]
[Train]:  40%|████      | 388/962 [00:38<00:53, 10.64it/s, ce=0.1597, ear=-3.0561, loss=-0.1459]
[Train]:  41%|████      | 390/962 [00:38<00:53, 10.74it/s, ce=0.1597, ear=-3.0561, loss=-0.1459]
[Train]:  41%|████      | 390/962 [00:38<00:53, 10.74it/s, ce=0.1596, ear=-3.0564, loss=-0.1461]
[Train]:  41%|████      | 390/962 [00:38<00:53, 10.74it/s, ce=0.1593, ear=-3.0569, loss=-0.1464]
[Train]:  41%|████      | 392/962 [00:38<00:52, 10.82it/s, ce=0.1593, ear=-3.0569, loss=-0.1464]
[Train]:  41%|████      | 392/962 [00:38<00:52, 10.82it/s, ce=0.1593, ear=-3.0564, loss=-0.1464]
[Train]:  41%|████      | 392/962 [00:38<00:52, 10.82it/s, ce=0.1592, ear=-3.0562, loss=-0.1464]
[Train]:  41%|████      | 394/962 [00:38<00:53, 10.66it/s, ce=0.1592, ear=-3.0562, loss=-0.1464]
[Train]:  41%|████      | 394/962 [00:38<00:53, 10.66it/s, ce=0.1590, ear=-3.0556, loss=-0.1465]
[Train]:  41%|████      | 394/962 [00:38<00:53, 10.66it/s, ce=0.1587, ear=-3.0554, loss=-0.1468]
[Train]:  41%|████      | 396/962 [00:38<00:53, 10.62it/s, ce=0.1587, ear=-3.0554, loss=-0.1468]
[Train]:  41%|████      | 396/962 [00:38<00:53, 10.62it/s, ce=0.1585, ear=-3.0561, loss=-0.1471]
[Train]:  41%|████      | 396/962 [00:38<00:53, 10.62it/s, ce=0.1585, ear=-3.0565, loss=-0.1471]
[Train]:  41%|████▏     | 398/962 [00:38<00:54, 10.35it/s, ce=0.1585, ear=-3.0565, loss=-0.1471]
[Train]:  41%|████▏     | 398/962 [00:38<00:54, 10.35it/s, ce=0.1585, ear=-3.0564, loss=-0.1472]
[Train]:  41%|████▏     | 398/962 [00:39<00:54, 10.35it/s, ce=0.1584, ear=-3.0566, loss=-0.1473]
[Train]:  42%|████▏     | 400/962 [00:39<00:53, 10.53it/s, ce=0.1584, ear=-3.0566, loss=-0.1473]
[Train]:  42%|████▏     | 400/962 [00:39<00:53, 10.53it/s, ce=0.1581, ear=-3.0573, loss=-0.1476]
[Train]:  42%|████▏     | 400/962 [00:39<00:53, 10.53it/s, ce=0.1578, ear=-3.0576, loss=-0.1479]
[Train]:  42%|████▏     | 402/962 [00:39<00:52, 10.63it/s, ce=0.1578, ear=-3.0576, loss=-0.1479]
[Train]:  42%|████▏     | 402/962 [00:39<00:52, 10.63it/s, ce=0.1582, ear=-3.0572, loss=-0.1475]
[Train]:  42%|████▏     | 402/962 [00:39<00:52, 10.63it/s, ce=0.1580, ear=-3.0581, loss=-0.1478]
[Train]:  42%|████▏     | 404/962 [00:39<00:52, 10.63it/s, ce=0.1580, ear=-3.0581, loss=-0.1478]
[Train]:  42%|████▏     | 404/962 [00:39<00:52, 10.63it/s, ce=0.1579, ear=-3.0576, loss=-0.1478]
[Train]:  42%|████▏     | 404/962 [00:39<00:52, 10.63it/s, ce=0.1579, ear=-3.0578, loss=-0.1479]
[Train]:  42%|████▏     | 406/962 [00:39<00:52, 10.57it/s, ce=0.1579, ear=-3.0578, loss=-0.1479]
[Train]:  42%|████▏     | 406/962 [00:39<00:52, 10.57it/s, ce=0.1577, ear=-3.0581, loss=-0.1481]
[Train]:  42%|████▏     | 406/962 [00:39<00:52, 10.57it/s, ce=0.1575, ear=-3.0576, loss=-0.1483]
[Train]:  42%|████▏     | 408/962 [00:39<00:51, 10.67it/s, ce=0.1575, ear=-3.0576, loss=-0.1483]
[Train]:  42%|████▏     | 408/962 [00:39<00:51, 10.67it/s, ce=0.1571, ear=-3.0578, loss=-0.1487]
[Train]:  42%|████▏     | 408/962 [00:40<00:51, 10.67it/s, ce=0.1573, ear=-3.0583, loss=-0.1486]
[Train]:  43%|████▎     | 410/962 [00:40<00:51, 10.65it/s, ce=0.1573, ear=-3.0583, loss=-0.1486]
[Train]:  43%|████▎     | 410/962 [00:40<00:51, 10.65it/s, ce=0.1573, ear=-3.0585, loss=-0.1486]
