
>>> [1/63] EAR | toxigen | seed=2024
[Train]:  82%|████████▏ | 366/448 [00:33<00:07, 11.12it/s, ce=0.0532, ear=-2.8455, loss=-0.2314]
[Train]:  82%|████████▏ | 368/448 [00:33<00:07, 10.93it/s, ce=0.0532, ear=-2.8455, loss=-0.2314]
[Train]:  82%|████████▏ | 368/448 [00:34<00:07, 10.93it/s, ce=0.0531, ear=-2.8452, loss=-0.2315]
[Train]:  82%|████████▏ | 368/448 [00:34<00:07, 10.93it/s, ce=0.0529, ear=-2.8454, loss=-0.2316]
[Train]:  83%|████████▎ | 370/448 [00:34<00:07, 11.01it/s, ce=0.0529, ear=-2.8454, loss=-0.2316]
[Train]:  83%|████████▎ | 370/448 [00:34<00:07, 11.01it/s, ce=0.0528, ear=-2.8453, loss=-0.2317]
[Train]:  83%|████████▎ | 370/448 [00:34<00:07, 11.01it/s, ce=0.0528, ear=-2.8455, loss=-0.2317]
[Train]:  83%|████████▎ | 372/448 [00:34<00:06, 11.09it/s, ce=0.0528, ear=-2.8455, loss=-0.2317]
[Train]:  83%|████████▎ | 372/448 [00:34<00:06, 11.09it/s, ce=0.0528, ear=-2.8458, loss=-0.2317]
[Train]:  83%|████████▎ | 372/448 [00:34<00:06, 11.09it/s, ce=0.0527, ear=-2.8455, loss=-0.2318]
[Train]:  83%|████████▎ | 374/448 [00:34<00:06, 11.06it/s, ce=0.0527, ear=-2.8455, loss=-0.2318]
[Train]:  83%|████████▎ | 374/448 [00:34<00:06, 11.06it/s, ce=0.0526, ear=-2.8455, loss=-0.2320]
[Train]:  83%|████████▎ | 374/448 [00:34<00:06, 11.06it/s, ce=0.0525, ear=-2.8455, loss=-0.2320]
[Train]:  84%|████████▍ | 376/448 [00:34<00:06, 11.01it/s, ce=0.0525, ear=-2.8455, loss=-0.2320]
[Train]:  84%|████████▍ | 376/448 [00:34<00:06, 11.01it/s, ce=0.0526, ear=-2.8452, loss=-0.2319]
[Train]:  84%|████████▍ | 376/448 [00:34<00:06, 11.01it/s, ce=0.0528, ear=-2.8450, loss=-0.2317]
[Train]:  84%|████████▍ | 378/448 [00:34<00:06, 10.80it/s, ce=0.0528, ear=-2.8450, loss=-0.2317]
[Train]:  84%|████████▍ | 378/448 [00:34<00:06, 10.80it/s, ce=0.0527, ear=-2.8448, loss=-0.2318]
[Train]:  84%|████████▍ | 378/448 [00:35<00:06, 10.80it/s, ce=0.0526, ear=-2.8444, loss=-0.2319]
[Train]:  85%|████████▍ | 380/448 [00:35<00:06, 10.94it/s, ce=0.0526, ear=-2.8444, loss=-0.2319]
[Train]:  85%|████████▍ | 380/448 [00:35<00:06, 10.94it/s, ce=0.0524, ear=-2.8446, loss=-0.2320]
[Train]:  85%|████████▍ | 380/448 [00:35<00:06, 10.94it/s, ce=0.0523, ear=-2.8448, loss=-0.2322]
[Train]:  85%|████████▌ | 382/448 [00:35<00:06, 10.98it/s, ce=0.0523, ear=-2.8448, loss=-0.2322]
[Train]:  85%|████████▌ | 382/448 [00:35<00:06, 10.98it/s, ce=0.0522, ear=-2.8451, loss=-0.2323]
[Train]:  85%|████████▌ | 382/448 [00:35<00:06, 10.98it/s, ce=0.0521, ear=-2.8454, loss=-0.2324]
[Train]:  86%|████████▌ | 384/448 [00:35<00:05, 11.06it/s, ce=0.0521, ear=-2.8454, loss=-0.2324]
[Train]:  86%|████████▌ | 384/448 [00:35<00:05, 11.06it/s, ce=0.0521, ear=-2.8455, loss=-0.2325]
[Train]:  86%|████████▌ | 384/448 [00:35<00:05, 11.06it/s, ce=0.0527, ear=-2.8461, loss=-0.2319]
[Train]:  86%|████████▌ | 386/448 [00:35<00:05, 11.11it/s, ce=0.0527, ear=-2.8461, loss=-0.2319]
[Train]:  86%|████████▌ | 386/448 [00:35<00:05, 11.11it/s, ce=0.0526, ear=-2.8460, loss=-0.2320]
[Train]:  86%|████████▌ | 386/448 [00:35<00:05, 11.11it/s, ce=0.0525, ear=-2.8459, loss=-0.2321]
[Train]:  87%|████████▋ | 388/448 [00:35<00:05, 11.02it/s, ce=0.0525, ear=-2.8459, loss=-0.2321]
[Train]:  87%|████████▋ | 388/448 [00:35<00:05, 11.02it/s, ce=0.0526, ear=-2.8462, loss=-0.2320]
[Train]:  87%|████████▋ | 388/448 [00:35<00:05, 11.02it/s, ce=0.0526, ear=-2.8467, loss=-0.2321]
[Train]:  87%|████████▋ | 390/448 [00:35<00:05, 11.01it/s, ce=0.0526, ear=-2.8467, loss=-0.2321]
[Train]:  87%|████████▋ | 390/448 [00:36<00:05, 11.01it/s, ce=0.0532, ear=-2.8468, loss=-0.2315]
[Train]:  87%|████████▋ | 390/448 [00:36<00:05, 11.01it/s, ce=0.0531, ear=-2.8471, loss=-0.2316]
[Train]:  88%|████████▊ | 392/448 [00:36<00:05, 11.06it/s, ce=0.0531, ear=-2.8471, loss=-0.2316]
[Train]:  88%|████████▊ | 392/448 [00:36<00:05, 11.06it/s, ce=0.0530, ear=-2.8467, loss=-0.2317]
[Train]:  88%|████████▊ | 392/448 [00:36<00:05, 11.06it/s, ce=0.0530, ear=-2.8465, loss=-0.2317]
[Train]:  88%|████████▊ | 394/448 [00:36<00:04, 11.10it/s, ce=0.0530, ear=-2.8465, loss=-0.2317]
[Train]:  88%|████████▊ | 394/448 [00:36<00:04, 11.10it/s, ce=0.0532, ear=-2.8466, loss=-0.2315]
[Train]:  88%|████████▊ | 394/448 [00:36<00:04, 11.10it/s, ce=0.0540, ear=-2.8467, loss=-0.2307]
[Train]:  88%|████████▊ | 396/448 [00:36<00:04, 11.10it/s, ce=0.0540, ear=-2.8467, loss=-0.2307]
[Train]:  88%|████████▊ | 396/448 [00:36<00:04, 11.10it/s, ce=0.0544, ear=-2.8468, loss=-0.2303]
[Train]:  88%|████████▊ | 396/448 [00:36<00:04, 11.10it/s, ce=0.0542, ear=-2.8469, loss=-0.2305]
[Train]:  89%|████████▉ | 398/448 [00:36<00:04, 11.12it/s, ce=0.0542, ear=-2.8469, loss=-0.2305]
[Train]:  89%|████████▉ | 398/448 [00:36<00:04, 11.12it/s, ce=0.0542, ear=-2.8470, loss=-0.2305]
[Train]:  89%|████████▉ | 398/448 [00:36<00:04, 11.12it/s, ce=0.0541, ear=-2.8468, loss=-0.2306]
[Train]:  89%|████████▉ | 400/448 [00:36<00:04, 10.89it/s, ce=0.0541, ear=-2.8468, loss=-0.2306]
[Train]:  89%|████████▉ | 400/448 [00:36<00:04, 10.89it/s, ce=0.0540, ear=-2.8465, loss=-0.2307]
[Train]:  89%|████████▉ | 400/448 [00:37<00:04, 10.89it/s, ce=0.0539, ear=-2.8466, loss=-0.2308]
[Train]:  90%|████████▉ | 402/448 [00:37<00:04, 10.77it/s, ce=0.0539, ear=-2.8466, loss=-0.2308]
[Train]:  90%|████████▉ | 402/448 [00:37<00:04, 10.77it/s, ce=0.0539, ear=-2.8467, loss=-0.2307]
[Train]:  90%|████████▉ | 402/448 [00:37<00:04, 10.77it/s, ce=0.0538, ear=-2.8468, loss=-0.2309]
[Train]:  90%|█████████ | 404/448 [00:37<00:04, 10.81it/s, ce=0.0538, ear=-2.8468, loss=-0.2309]
[Train]:  90%|█████████ | 404/448 [00:37<00:04, 10.81it/s, ce=0.0540, ear=-2.8472, loss=-0.2307]
[Train]:  90%|█████████ | 404/448 [00:37<00:04, 10.81it/s, ce=0.0541, ear=-2.8470, loss=-0.2306]
[Train]:  91%|█████████ | 406/448 [00:37<00:03, 10.66it/s, ce=0.0541, ear=-2.8470, loss=-0.2306]
[Train]:  91%|█████████ | 406/448 [00:37<00:03, 10.66it/s, ce=0.0540, ear=-2.8471, loss=-0.2307]
[Train]:  91%|█████████ | 406/448 [00:37<00:03, 10.66it/s, ce=0.0540, ear=-2.8473, loss=-0.2307]
[Train]:  91%|█████████ | 408/448 [00:37<00:03, 10.63it/s, ce=0.0540, ear=-2.8473, loss=-0.2307]
[Train]:  91%|█████████ | 408/448 [00:37<00:03, 10.63it/s, ce=0.0539, ear=-2.8477, loss=-0.2309]
[Train]:  91%|█████████ | 408/448 [00:37<00:03, 10.63it/s, ce=0.0538, ear=-2.8474, loss=-0.2310]
[Train]:  92%|█████████▏| 410/448 [00:37<00:03, 10.63it/s, ce=0.0538, ear=-2.8474, loss=-0.2310]
[Train]:  92%|█████████▏| 410/448 [00:37<00:03, 10.63it/s, ce=0.0537, ear=-2.8476, loss=-0.2310]
[Train]:  92%|█████████▏| 410/448 [00:38<00:03, 10.63it/s, ce=0.0540, ear=-2.8476, loss=-0.2308]
[Train]:  92%|█████████▏| 412/448 [00:38<00:03, 10.71it/s, ce=0.0540, ear=-2.8476, loss=-0.2308]
[Train]:  92%|█████████▏| 412/448 [00:38<00:03, 10.71it/s, ce=0.0539, ear=-2.8477, loss=-0.2309]
[Train]:  92%|█████████▏| 412/448 [00:38<00:03, 10.71it/s, ce=0.0538, ear=-2.8477, loss=-0.2310]
[Train]:  92%|█████████▏| 414/448 [00:38<00:03, 10.88it/s, ce=0.0538, ear=-2.8477, loss=-0.2310]
[Train]:  92%|█████████▏| 414/448 [00:38<00:03, 10.88it/s, ce=0.0536, ear=-2.8476, loss=-0.2311]
[Train]:  92%|█████████▏| 414/448 [00:38<00:03, 10.88it/s, ce=0.0535, ear=-2.8474, loss=-0.2312]
[Train]:  93%|█████████▎| 416/448 [00:38<00:02, 10.94it/s, ce=0.0535, ear=-2.8474, loss=-0.2312]
[Train]:  93%|█████████▎| 416/448 [00:38<00:02, 10.94it/s, ce=0.0534, ear=-2.8473, loss=-0.2313]
[Train]:  93%|█████████▎| 416/448 [00:38<00:02, 10.94it/s, ce=0.0535, ear=-2.8475, loss=-0.2313]
[Train]:  93%|█████████▎| 418/448 [00:38<00:02, 10.97it/s, ce=0.0535, ear=-2.8475, loss=-0.2313]
[Train]:  93%|█████████▎| 418/448 [00:38<00:02, 10.97it/s, ce=0.0533, ear=-2.8473, loss=-0.2314]
[Train]:  93%|█████████▎| 418/448 [00:38<00:02, 10.97it/s, ce=0.0532, ear=-2.8475, loss=-0.2315]
[Train]:  94%|█████████▍| 420/448 [00:38<00:02, 10.72it/s, ce=0.0532, ear=-2.8475, loss=-0.2315]
[Train]:  94%|█████████▍| 420/448 [00:38<00:02, 10.72it/s, ce=0.0532, ear=-2.8473, loss=-0.2315]
[Train]:  94%|█████████▍| 420/448 [00:38<00:02, 10.72it/s, ce=0.0531, ear=-2.8474, loss=-0.2317]
[Train]:  94%|█████████▍| 422/448 [00:38<00:02, 10.74it/s, ce=0.0531, ear=-2.8474, loss=-0.2317]
[Train]:  94%|█████████▍| 422/448 [00:38<00:02, 10.74it/s, ce=0.0530, ear=-2.8472, loss=-0.2317]
[Train]:  94%|█████████▍| 422/448 [00:39<00:02, 10.74it/s, ce=0.0531, ear=-2.8473, loss=-0.2317]
[Train]:  95%|█████████▍| 424/448 [00:39<00:02, 10.81it/s, ce=0.0531, ear=-2.8473, loss=-0.2317]
[Train]:  95%|█████████▍| 424/448 [00:39<00:02, 10.81it/s, ce=0.0529, ear=-2.8474, loss=-0.2318]
[Train]:  95%|█████████▍| 424/448 [00:39<00:02, 10.81it/s, ce=0.0528, ear=-2.8475, loss=-0.2319]
[Train]:  95%|█████████▌| 426/448 [00:39<00:02, 10.81it/s, ce=0.0528, ear=-2.8475, loss=-0.2319]
[Train]:  95%|█████████▌| 426/448 [00:39<00:02, 10.81it/s, ce=0.0528, ear=-2.8475, loss=-0.2319]
[Train]:  95%|█████████▌| 426/448 [00:39<00:02, 10.81it/s, ce=0.0528, ear=-2.8479, loss=-0.2320]
[Train]:  96%|█████████▌| 428/448 [00:39<00:01, 10.83it/s, ce=0.0528, ear=-2.8479, loss=-0.2320]
[Train]:  96%|█████████▌| 428/448 [00:39<00:01, 10.83it/s, ce=0.0527, ear=-2.8476, loss=-0.2320]
[Train]:  96%|█████████▌| 428/448 [00:39<00:01, 10.83it/s, ce=0.0527, ear=-2.8477, loss=-0.2320]
[Train]:  96%|█████████▌| 430/448 [00:39<00:01, 10.93it/s, ce=0.0527, ear=-2.8477, loss=-0.2320]
[Train]:  96%|█████████▌| 430/448 [00:39<00:01, 10.93it/s, ce=0.0527, ear=-2.8477, loss=-0.2321]
[Train]:  96%|█████████▌| 430/448 [00:39<00:01, 10.93it/s, ce=0.0525, ear=-2.8478, loss=-0.2322]
[Train]:  96%|█████████▋| 432/448 [00:39<00:01, 10.82it/s, ce=0.0525, ear=-2.8478, loss=-0.2322]
[Train]:  96%|█████████▋| 432/448 [00:39<00:01, 10.82it/s, ce=0.0525, ear=-2.8479, loss=-0.2323]
[Train]:  96%|█████████▋| 432/448 [00:40<00:01, 10.82it/s, ce=0.0524, ear=-2.8479, loss=-0.2324]
[Train]:  97%|█████████▋| 434/448 [00:40<00:01, 10.89it/s, ce=0.0524, ear=-2.8479, loss=-0.2324]
[Train]:  97%|█████████▋| 434/448 [00:40<00:01, 10.89it/s, ce=0.0523, ear=-2.8480, loss=-0.2325]
[Train]:  97%|█████████▋| 434/448 [00:40<00:01, 10.89it/s, ce=0.0526, ear=-2.8475, loss=-0.2321]
[Train]:  97%|█████████▋| 436/448 [00:40<00:01, 11.03it/s, ce=0.0526, ear=-2.8475, loss=-0.2321]
[Train]:  97%|█████████▋| 436/448 [00:40<00:01, 11.03it/s, ce=0.0525, ear=-2.8477, loss=-0.2322]
[Train]:  97%|█████████▋| 436/448 [00:40<00:01, 11.03it/s, ce=0.0524, ear=-2.8480, loss=-0.2324]
[Train]:  98%|█████████▊| 438/448 [00:40<00:00, 11.10it/s, ce=0.0524, ear=-2.8480, loss=-0.2324]
[Train]:  98%|█████████▊| 438/448 [00:40<00:00, 11.10it/s, ce=0.0523, ear=-2.8485, loss=-0.2325]
[Train]:  98%|█████████▊| 438/448 [00:40<00:00, 11.10it/s, ce=0.0522, ear=-2.8485, loss=-0.2326]
[Train]:  98%|█████████▊| 440/448 [00:40<00:00, 11.11it/s, ce=0.0522, ear=-2.8485, loss=-0.2326]
[Train]:  98%|█████████▊| 440/448 [00:40<00:00, 11.11it/s, ce=0.0521, ear=-2.8488, loss=-0.2328]
[Train]:  98%|█████████▊| 440/448 [00:40<00:00, 11.11it/s, ce=0.0520, ear=-2.8491, loss=-0.2329]
[Train]:  99%|█████████▊| 442/448 [00:40<00:00, 10.99it/s, ce=0.0520, ear=-2.8491, loss=-0.2329]
[Train]:  99%|█████████▊| 442/448 [00:40<00:00, 10.99it/s, ce=0.0519, ear=-2.8491, loss=-0.2330]
[Train]:  99%|█████████▊| 442/448 [00:40<00:00, 10.99it/s, ce=0.0518, ear=-2.8490, loss=-0.2331]
[Train]:  99%|█████████▉| 444/448 [00:40<00:00, 11.07it/s, ce=0.0518, ear=-2.8490, loss=-0.2331]
[Train]:  99%|█████████▉| 444/448 [00:40<00:00, 11.07it/s, ce=0.0517, ear=-2.8492, loss=-0.2332]
[Train]:  99%|█████████▉| 444/448 [00:41<00:00, 11.07it/s, ce=0.0516, ear=-2.8490, loss=-0.2333]
[Train]: 100%|█████████▉| 446/448 [00:41<00:00, 11.22it/s, ce=0.0516, ear=-2.8490, loss=-0.2333]
[Train]: 100%|█████████▉| 446/448 [00:41<00:00, 11.22it/s, ce=0.0515, ear=-2.8492, loss=-0.2334]
[Train]: 100%|█████████▉| 446/448 [00:41<00:00, 11.22it/s, ce=0.0521, ear=-2.8489, loss=-0.2328]
[Train]: 100%|██████████| 448/448 [00:41<00:00, 11.35it/s, ce=0.0521, ear=-2.8489, loss=-0.2328]
[Train]: 100%|██████████| 448/448 [00:41<00:00, 10.85it/s, ce=0.0521, ear=-2.8489, loss=-0.2328]

[Eval]:   0%|          | 0/28 [00:00<?, ?it/s]
[Eval]:   4%|▎         | 1/28 [00:00<00:03,  7.99it/s]
[Eval]:  14%|█▍        | 4/28 [00:00<00:01, 19.25it/s]
[Eval]:  29%|██▊       | 8/28 [00:00<00:00, 25.19it/s]
[Eval]:  43%|████▎     | 12/28 [00:00<00:00, 27.88it/s]
[Eval]:  57%|█████▋    | 16/28 [00:00<00:00, 29.25it/s]
[Eval]:  71%|███████▏  | 20/28 [00:00<00:00, 30.06it/s]
[Eval]:  86%|████████▌ | 24/28 [00:00<00:00, 30.52it/s]
[Eval]: 100%|██████████| 28/28 [00:00<00:00, 30.89it/s]
[Eval]: 100%|██████████| 28/28 [00:01<00:00, 26.98it/s]
  Train: loss=-0.2328 CE=0.0521 EAR=-2.8489
  Val:   F1=0.8387 AUC=0.9194
  [EarlyStopping] Counter: 2 / 3

Epoch 6/6

[Train]:   0%|          | 0/448 [00:00<?, ?it/s]
[Train]:   0%|          | 0/448 [00:00<?, ?it/s, ce=0.0037, ear=-2.8404, loss=-0.2803]
[Train]:   0%|          | 1/448 [00:00<01:22,  5.41it/s, ce=0.0037, ear=-2.8404, loss=-0.2803]
[Train]:   0%|          | 1/448 [00:00<01:22,  5.41it/s, ce=0.0192, ear=-2.8589, loss=-0.2667]
[Train]:   0%|          | 2/448 [00:00<01:06,  6.72it/s, ce=0.0192, ear=-2.8589, loss=-0.2667]
[Train]:   0%|          | 2/448 [00:00<01:06,  6.72it/s, ce=0.0168, ear=-2.8721, loss=-0.2704]
[Train]:   0%|          | 2/448 [00:00<01:06,  6.72it/s, ce=0.0137, ear=-2.8825, loss=-0.2745]
[Train]:   1%|          | 4/448 [00:00<00:53,  8.31it/s, ce=0.0137, ear=-2.8825, loss=-0.2745]
[Train]:   1%|          | 4/448 [00:00<00:53,  8.31it/s, ce=0.0115, ear=-2.9041, loss=-0.2789]
[Train]:   1%|          | 4/448 [00:00<00:53,  8.31it/s, ce=0.0151, ear=-2.8728, loss=-0.2722]
[Train]:   1%|▏         | 6/448 [00:00<00:48,  9.12it/s, ce=0.0151, ear=-2.8728, loss=-0.2722]
[Train]:   1%|▏         | 6/448 [00:00<00:48,  9.12it/s, ce=0.0700, ear=-2.8644, loss=-0.2164]
[Train]:   1%|▏         | 6/448 [00:00<00:48,  9.12it/s, ce=0.0638, ear=-2.8733, loss=-0.2236]
[Train]:   2%|▏         | 8/448 [00:00<00:45,  9.73it/s, ce=0.0638, ear=-2.8733, loss=-0.2236]
[Train]:   2%|▏         | 8/448 [00:00<00:45,  9.73it/s, ce=0.0581, ear=-2.8757, loss=-0.2295]
[Train]:   2%|▏         | 8/448 [00:01<00:45,  9.73it/s, ce=0.0526, ear=-2.8745, loss=-0.2348]
[Train]:   2%|▏         | 10/448 [00:01<00:43, 10.17it/s, ce=0.0526, ear=-2.8745, loss=-0.2348]
[Train]:   2%|▏         | 10/448 [00:01<00:43, 10.17it/s, ce=0.0492, ear=-2.8818, loss=-0.2389]
[Train]:   2%|▏         | 10/448 [00:01<00:43, 10.17it/s, ce=0.0469, ear=-2.8908, loss=-0.2422]
[Train]:   3%|▎         | 12/448 [00:01<00:41, 10.45it/s, ce=0.0469, ear=-2.8908, loss=-0.2422]
[Train]:   3%|▎         | 12/448 [00:01<00:41, 10.45it/s, ce=0.0437, ear=-2.8733, loss=-0.2436]
[Train]:   3%|▎         | 12/448 [00:01<00:41, 10.45it/s, ce=0.0411, ear=-2.8769, loss=-0.2466]
[Train]:   3%|▎         | 14/448 [00:01<00:40, 10.71it/s, ce=0.0411, ear=-2.8769, loss=-0.2466]
[Train]:   3%|▎         | 14/448 [00:01<00:40, 10.71it/s, ce=0.0386, ear=-2.8694, loss=-0.2484]
[Train]:   3%|▎         | 14/448 [00:01<00:40, 10.71it/s, ce=0.0366, ear=-2.8685, loss=-0.2503]
[Train]:   4%|▎         | 16/448 [00:01<00:40, 10.65it/s, ce=0.0366, ear=-2.8685, loss=-0.2503]
[Train]:   4%|▎         | 16/448 [00:01<00:40, 10.65it/s, ce=0.0354, ear=-2.8654, loss=-0.2511]
[Train]:   4%|▎         | 16/448 [00:01<00:40, 10.65it/s, ce=0.0359, ear=-2.8602, loss=-0.2501]
[Train]:   4%|▍         | 18/448 [00:01<00:39, 10.79it/s, ce=0.0359, ear=-2.8602, loss=-0.2501]
[Train]:   4%|▍         | 18/448 [00:01<00:39, 10.79it/s, ce=0.0363, ear=-2.8508, loss=-0.2488]
[Train]:   4%|▍         | 18/448 [00:01<00:39, 10.79it/s, ce=0.0347, ear=-2.8530, loss=-0.2506]
[Train]:   4%|▍         | 20/448 [00:01<00:39, 10.90it/s, ce=0.0347, ear=-2.8530, loss=-0.2506]
[Train]:   4%|▍         | 20/448 [00:02<00:39, 10.90it/s, ce=0.0332, ear=-2.8493, loss=-0.2518]
[Train]:   4%|▍         | 20/448 [00:02<00:39, 10.90it/s, ce=0.0350, ear=-2.8482, loss=-0.2498]
[Train]:   5%|▍         | 22/448 [00:02<00:39, 10.83it/s, ce=0.0350, ear=-2.8482, loss=-0.2498]
[Train]:   5%|▍         | 22/448 [00:02<00:39, 10.83it/s, ce=0.0338, ear=-2.8494, loss=-0.2512]
[Train]:   5%|▍         | 22/448 [00:02<00:39, 10.83it/s, ce=0.0325, ear=-2.8552, loss=-0.2530]
[Train]:   5%|▌         | 24/448 [00:02<00:38, 10.95it/s, ce=0.0325, ear=-2.8552, loss=-0.2530]
[Train]:   5%|▌         | 24/448 [00:02<00:38, 10.95it/s, ce=0.0316, ear=-2.8621, loss=-0.2546]
[Train]:   5%|▌         | 24/448 [00:02<00:38, 10.95it/s, ce=0.0307, ear=-2.8643, loss=-0.2557]
[Train]:   6%|▌         | 26/448 [00:02<00:38, 11.02it/s, ce=0.0307, ear=-2.8643, loss=-0.2557]
[Train]:   6%|▌         | 26/448 [00:02<00:38, 11.02it/s, ce=0.0298, ear=-2.8711, loss=-0.2573]
[Train]:   6%|▌         | 26/448 [00:02<00:38, 11.02it/s, ce=0.0289, ear=-2.8720, loss=-0.2583]
[Train]:   6%|▋         | 28/448 [00:02<00:37, 11.12it/s, ce=0.0289, ear=-2.8720, loss=-0.2583]
[Train]:   6%|▋         | 28/448 [00:02<00:37, 11.12it/s, ce=0.0280, ear=-2.8788, loss=-0.2599]
[Train]:   6%|▋         | 28/448 [00:02<00:37, 11.12it/s, ce=0.0273, ear=-2.8773, loss=-0.2604]
[Train]:   7%|▋         | 30/448 [00:02<00:37, 11.12it/s, ce=0.0273, ear=-2.8773, loss=-0.2604]
[Train]:   7%|▋         | 30/448 [00:02<00:37, 11.12it/s, ce=0.0266, ear=-2.8748, loss=-0.2609]
[Train]:   7%|▋         | 30/448 [00:03<00:37, 11.12it/s, ce=0.0258, ear=-2.8816, loss=-0.2623]
[Train]:   7%|▋         | 32/448 [00:03<00:37, 10.96it/s, ce=0.0258, ear=-2.8816, loss=-0.2623]
[Train]:   7%|▋         | 32/448 [00:03<00:37, 10.96it/s, ce=0.0292, ear=-2.8766, loss=-0.2585]
[Train]:   7%|▋         | 32/448 [00:03<00:37, 10.96it/s, ce=0.0288, ear=-2.8773, loss=-0.2589]
[Train]:   8%|▊         | 34/448 [00:03<00:38, 10.84it/s, ce=0.0288, ear=-2.8773, loss=-0.2589]
[Train]:   8%|▊         | 34/448 [00:03<00:38, 10.84it/s, ce=0.0284, ear=-2.8799, loss=-0.2596]
[Train]:   8%|▊         | 34/448 [00:03<00:38, 10.84it/s, ce=0.0281, ear=-2.8802, loss=-0.2599]
[Train]:   8%|▊         | 36/448 [00:03<00:37, 10.94it/s, ce=0.0281, ear=-2.8802, loss=-0.2599]
[Train]:   8%|▊         | 36/448 [00:03<00:37, 10.94it/s, ce=0.0276, ear=-2.8793, loss=-0.2604]
[Train]:   8%|▊         | 36/448 [00:03<00:37, 10.94it/s, ce=0.0273, ear=-2.8827, loss=-0.2609]
[Train]:   8%|▊         | 38/448 [00:03<00:37, 11.05it/s, ce=0.0273, ear=-2.8827, loss=-0.2609]
